step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,2.12106,"{""ntp"": 2.121058225631714}",0.00000,0.05078,13.40,1.00e-03,189911
800,2.00271,"{""ntp"": 2.0027108192443848}",0.00000,0.04688,15.32,1.00e-03,194583
1200,1.96392,"{""ntp"": 1.9639180898666382}",0.00000,0.05469,13.55,1.00e-03,199810
1600,1.90224,"{""ntp"": 1.9022382497787476}",0.00000,0.03906,7.61,1.00e-03,197296
2000,1.91802,"{""ntp"": 1.9180196523666382}",0.00000,0.03125,3.26,1.00e-03,192913
2400,1.89609,"{""ntp"": 1.8960936069488525}",0.00000,0.05469,3.74,1.00e-03,190024
2800,1.87844,"{""ntp"": 1.8784364461898804}",0.00000,0.03516,2.99,1.00e-03,188098
3200,1.85292,"{""ntp"": 1.8529205322265625}",0.00000,0.04297,2.37,1.00e-03,186574
3600,1.85440,"{""ntp"": 1.854400396347046}",0.00000,0.06250,2.26,1.00e-03,185432
4000,1.82886,"{""ntp"": 1.8288637399673462}",0.00000,0.04297,2.69,1.00e-03,184594
4400,1.46013,"{""ntp"": 1.4601339101791382}",0.01953,0.39844,12.42,1.00e-03,183841
4800,0.03270,"{""ntp"": 0.03269924595952034}",0.95312,1.00000,4.94,1.00e-03,183281
5200,0.02880,"{""ntp"": 0.028802702203392982}",0.96484,0.99609,8.28,1.00e-03,182761
5600,0.00078,"{""ntp"": 0.0007817692821845412}",0.98828,1.00000,3.83,1.00e-03,182351
6000,0.00083,"{""ntp"": 0.0008291903068311512}",0.99219,0.99219,13.15,1.00e-03,181964
6400,0.02872,"{""ntp"": 0.028715012595057487}",1.00000,1.00000,14.56,1.00e-03,181628
6800,0.02510,"{""ntp"": 0.025097409263253212}",0.99219,1.00000,20.90,1.00e-03,181353
7200,0.00315,"{""ntp"": 0.003152282675728202}",1.00000,1.00000,24.00,1.00e-03,181099
7600,0.00180,"{""ntp"": 0.001799828722141683}",0.99219,1.00000,16.99,1.00e-03,180858
8000,0.03564,"{""ntp"": 0.03564317896962166}",0.96875,0.99609,21.31,1.00e-03,180659
8400,0.00400,"{""ntp"": 0.003998617175966501}",1.00000,1.00000,21.79,1.00e-03,180467
8800,0.01765,"{""ntp"": 0.01764858514070511}",0.99609,1.00000,4.11,1.00e-03,180261
9200,0.00300,"{""ntp"": 0.0029960949905216694}",0.99219,0.99219,11.62,1.00e-03,180120
9600,0.00560,"{""ntp"": 0.005595313850790262}",0.99609,1.00000,21.82,1.00e-03,179997
10000,0.00003,"{""ntp"": 3.022914461325854e-05}",1.00000,1.00000,34.68,1.00e-03,179871
10400,0.00009,"{""ntp"": 9.227978443959728e-05}",1.00000,1.00000,21.51,1.00e-03,179769
10800,0.01480,"{""ntp"": 0.014801451936364174}",0.99609,1.00000,10.52,1.00e-03,179674
11200,0.00008,"{""ntp"": 7.804197230143473e-05}",1.00000,1.00000,23.13,1.00e-03,179562
11600,0.00007,"{""ntp"": 6.641009531449527e-05}",1.00000,1.00000,29.35,1.00e-03,179476
12000,0.00015,"{""ntp"": 0.0001540505327284336}",0.99219,0.99219,17.63,1.00e-03,179477
