step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.35758,"{""ntp"": 2.2223622798919678, ""jepa_pertoken"": 0.1352175772190094}",0.00000,0.05859,24.67,1.00e-03,215164
400,2.18089,"{""ntp"": 2.0975289344787598, ""jepa_pertoken"": 0.08335824310779572}",0.00000,0.07812,30.56,9.94e-04,229672
600,2.08994,"{""ntp"": 2.0246741771698, ""jepa_pertoken"": 0.06526806205511093}",0.00000,0.08984,36.67,9.76e-04,235546
800,2.01677,"{""ntp"": 1.9622442722320557, ""jepa_pertoken"": 0.05452907457947731}",0.00000,0.07812,36.23,9.46e-04,242582
1000,2.01015,"{""ntp"": 1.959410309791565, ""jepa_pertoken"": 0.05074354261159897}",0.00000,0.05859,39.75,9.05e-04,243402
1200,1.94160,"{""ntp"": 1.8909225463867188, ""jepa_pertoken"": 0.05067714303731918}",0.00000,0.03516,38.28,8.55e-04,252827
1400,1.93283,"{""ntp"": 1.8855193853378296, ""jepa_pertoken"": 0.04730929434299469}",0.00000,0.02344,38.26,7.96e-04,260541
1600,1.90599,"{""ntp"": 1.8627859354019165, ""jepa_pertoken"": 0.043200865387916565}",0.00000,0.07422,32.73,7.31e-04,266040
1800,1.88504,"{""ntp"": 1.843880295753479, ""jepa_pertoken"": 0.04116157442331314}",0.00000,0.05469,31.01,6.60e-04,270128
2000,1.85167,"{""ntp"": 1.8128583431243896, ""jepa_pertoken"": 0.03880691155791283}",0.00000,0.05078,30.33,5.87e-04,273539
2200,1.83511,"{""ntp"": 1.7982349395751953, ""jepa_pertoken"": 0.036878764629364014}",0.00000,0.05469,31.11,5.13e-04,270038
2400,1.84092,"{""ntp"": 1.8045920133590698, ""jepa_pertoken"": 0.03632991388440132}",0.00000,0.07422,22.74,4.40e-04,267152
2600,1.80685,"{""ntp"": 1.7711745500564575, ""jepa_pertoken"": 0.03567539155483246}",0.00000,0.06250,26.71,3.69e-04,265258
2800,1.78578,"{""ntp"": 1.7521566152572632, ""jepa_pertoken"": 0.03362547606229782}",0.00000,0.05859,17.09,3.04e-04,267335
3000,1.77998,"{""ntp"": 1.74736750125885, ""jepa_pertoken"": 0.0326126329600811}",0.00000,0.04688,20.63,2.45e-04,269731
3200,1.78186,"{""ntp"": 1.7496306896209717, ""jepa_pertoken"": 0.0322306752204895}",0.00000,0.05859,23.60,1.95e-04,272404
3400,1.76065,"{""ntp"": 1.7278831005096436, ""jepa_pertoken"": 0.03277008235454559}",0.00000,0.05469,17.92,1.54e-04,271918
3600,1.75550,"{""ntp"": 1.7242546081542969, ""jepa_pertoken"": 0.031241565942764282}",0.00000,0.03906,16.84,1.24e-04,269862
3800,1.76191,"{""ntp"": 1.7305033206939697, ""jepa_pertoken"": 0.03140382468700409}",0.00000,0.07031,19.25,1.06e-04,268228
4000,1.77108,"{""ntp"": 1.7401888370513916, ""jepa_pertoken"": 0.030896015465259552}",0.00000,0.03125,22.12,1.00e-04,266531
