step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.96666,"{""ntp"": 1.9316604137420654, ""jepa_pooled"": 0.03499507158994675}",0.00000,0.25296,16.29,1.00e-03,268087
400,1.60812,"{""ntp"": 1.5870941877365112, ""jepa_pooled"": 0.021021990105509758}",0.00391,0.37945,20.40,9.94e-04,278341
600,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,9.76e-04,272422
800,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,9.46e-04,270440
1000,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,9.05e-04,269196
1200,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,8.55e-04,267503
1400,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,7.96e-04,266210
1600,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,7.31e-04,265250
1800,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,6.60e-04,264310
2000,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,5.87e-04,263679
2200,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,5.13e-04,263249
2400,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,4.40e-04,262804
2600,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,3.69e-04,262426
2800,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,3.04e-04,262185
3000,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,2.45e-04,261968
3200,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,1.95e-04,261766
3400,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,1.54e-04,261531
3600,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,1.24e-04,261705
3800,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,1.06e-04,261864
4000,nan,"{""ntp"": NaN, ""jepa_pooled"": NaN}",0.00000,0.00000,nan,1.00e-04,262016
