step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.99548,"{""ntp"": 0.9552282094955444, ""jepa_pooled"": 0.04025379568338394}",0.00000,0.27273,25.06,1.00e-03,269013
400,0.27533,"{""ntp"": 0.2258569598197937, ""jepa_pooled"": 0.0494755357503891}",0.19922,0.48617,36.92,9.94e-04,280534
600,0.21591,"{""ntp"": 0.1606508493423462, ""jepa_pooled"": 0.05525581166148186}",0.28906,0.56126,42.27,9.76e-04,284759
800,0.22684,"{""ntp"": 0.1637706309556961, ""jepa_pooled"": 0.06306921690702438}",0.30469,0.56126,45.22,9.46e-04,286816
1000,0.19119,"{""ntp"": 0.12319384515285492, ""jepa_pooled"": 0.06799830496311188}",0.34375,0.56917,45.84,9.05e-04,288153
1200,0.17092,"{""ntp"": 0.10296681523323059, ""jepa_pooled"": 0.06795113533735275}",0.35156,0.52569,48.57,8.55e-04,288964
1400,0.16808,"{""ntp"": 0.10125096887350082, ""jepa_pooled"": 0.06682644784450531}",0.42188,0.60474,51.43,7.96e-04,289160
1600,0.14974,"{""ntp"": 0.08363717049360275, ""jepa_pooled"": 0.06609897315502167}",0.46484,0.63636,51.45,7.31e-04,290457
1800,0.15205,"{""ntp"": 0.08714275062084198, ""jepa_pooled"": 0.06491071730852127}",0.50391,0.65217,52.71,6.60e-04,294649
2000,0.14113,"{""ntp"": 0.0793822854757309, ""jepa_pooled"": 0.06175120174884796}",0.51172,0.66403,52.74,5.87e-04,299223
2200,0.14799,"{""ntp"": 0.08818711340427399, ""jepa_pooled"": 0.05980031564831734}",0.59375,0.73123,53.23,5.13e-04,302549
2400,0.12209,"{""ntp"": 0.06472832709550858, ""jepa_pooled"": 0.057366080582141876}",0.58203,0.69565,54.70,4.40e-04,301631
2600,0.12834,"{""ntp"": 0.07253153622150421, ""jepa_pooled"": 0.05580439791083336}",0.60547,0.70356,52.90,3.69e-04,300791
2800,0.12001,"{""ntp"": 0.06573876738548279, ""jepa_pooled"": 0.05427567660808563}",0.62109,0.75494,50.87,3.04e-04,300229
3000,0.11333,"{""ntp"": 0.06094156950712204, ""jepa_pooled"": 0.052385859191417694}",0.66406,0.75889,52.01,2.45e-04,299747
3200,0.11456,"{""ntp"": 0.06335928291082382, ""jepa_pooled"": 0.051198091357946396}",0.63672,0.72727,51.45,1.95e-04,299111
3400,0.10665,"{""ntp"": 0.05596217140555382, ""jepa_pooled"": 0.050691358745098114}",0.63281,0.69960,50.20,1.54e-04,298541
3600,0.11050,"{""ntp"": 0.06124456971883774, ""jepa_pooled"": 0.04925089702010155}",0.67578,0.76680,48.85,1.24e-04,298274
3800,0.10219,"{""ntp"": 0.05330590158700943, ""jepa_pooled"": 0.04888605698943138}",0.64062,0.70751,49.19,1.06e-04,297807
4000,0.10577,"{""ntp"": 0.05846622958779335, ""jepa_pooled"": 0.04730238765478134}",0.67188,0.73518,47.35,1.00e-04,297556
