step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.76142,"{""ntp"": 1.2508256435394287, ""mtp"": 1.5105897188186646}",0.00000,0.00391,31.70,1.00e-03,386103
400,2.11652,"{""ntp"": 0.7255088090896606, ""mtp"": 1.391015887260437}",0.00000,0.00391,34.55,9.94e-04,394598
600,1.57461,"{""ntp"": 0.3048933744430542, ""mtp"": 1.2697142362594604}",0.02344,0.39062,32.53,9.76e-04,397619
800,1.37691,"{""ntp"": 0.18630483746528625, ""mtp"": 1.1906068325042725}",0.10156,0.49219,26.71,9.46e-04,399389
1000,1.23301,"{""ntp"": 0.12093248963356018, ""mtp"": 1.1120738983154297}",0.20312,0.50781,17.58,9.05e-04,400321
1200,1.15122,"{""ntp"": 0.11111677438020706, ""mtp"": 1.0401034355163574}",0.16406,0.49609,14.23,8.55e-04,400946
1400,1.08329,"{""ntp"": 0.10085713118314743, ""mtp"": 0.9824324250221252}",0.21875,0.54688,15.44,7.96e-04,401298
1600,1.01376,"{""ntp"": 0.09483618289232254, ""mtp"": 0.91892409324646}",0.22266,0.58203,14.69,7.31e-04,401607
1800,0.96708,"{""ntp"": 0.07945183664560318, ""mtp"": 0.8876311779022217}",0.28906,0.60547,12.83,6.60e-04,401866
2000,0.89670,"{""ntp"": 0.07697481662034988, ""mtp"": 0.8197222352027893}",0.22656,0.57812,14.84,5.87e-04,402056
2200,0.85529,"{""ntp"": 0.07742157578468323, ""mtp"": 0.7778681516647339}",0.33203,0.60547,16.31,5.13e-04,402284
2400,0.82769,"{""ntp"": 0.07812299579381943, ""mtp"": 0.7495691180229187}",0.28516,0.58594,15.84,4.40e-04,402444
2600,0.76409,"{""ntp"": 0.06738752126693726, ""mtp"": 0.6967018842697144}",0.33594,0.59375,15.30,3.69e-04,402563
2800,0.74014,"{""ntp"": 0.06187794730067253, ""mtp"": 0.6782582998275757}",0.35547,0.60156,15.03,3.04e-04,402692
3000,0.76059,"{""ntp"": 0.06733932346105576, ""mtp"": 0.6932551860809326}",0.38281,0.65625,13.21,2.45e-04,402748
3200,0.70758,"{""ntp"": 0.06151677295565605, ""mtp"": 0.6460660099983215}",0.36328,0.64062,13.66,1.95e-04,402789
3400,0.68193,"{""ntp"": 0.05089795961976051, ""mtp"": 0.6310362219810486}",0.40625,0.63281,13.59,1.54e-04,402774
3600,0.67720,"{""ntp"": 0.05333031713962555, ""mtp"": 0.6238731741905212}",0.42188,0.65625,14.33,1.24e-04,402804
3800,0.68585,"{""ntp"": 0.0576215498149395, ""mtp"": 0.6282305121421814}",0.43750,0.65234,13.31,1.06e-04,402788
4000,0.65043,"{""ntp"": 0.05005418509244919, ""mtp"": 0.6003715991973877}",0.41406,0.65625,13.68,1.00e-04,402813
