step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.71642,"{""ntp"": 2.2964401245117188, ""belief"": 1.4199821949005127}",0.00000,0.03125,3.42,1.00e-03,138139
400,3.49996,"{""ntp"": 2.172153949737549, ""belief"": 1.327808141708374}",0.00000,0.04688,10.75,9.94e-04,141798
600,3.40320,"{""ntp"": 2.0965259075164795, ""belief"": 1.3066767454147339}",0.00000,0.03906,20.95,9.76e-04,143074
800,3.28172,"{""ntp"": 2.0101895332336426, ""belief"": 1.2715340852737427}",0.00000,0.04688,23.55,9.46e-04,143767
1000,3.25504,"{""ntp"": 1.9996389150619507, ""belief"": 1.2554033994674683}",0.00000,0.07812,11.80,9.05e-04,144184
1200,1.66319,"{""ntp"": 0.41382306814193726, ""belief"": 1.249363660812378}",0.15234,0.15625,6.86,8.55e-04,144588
1400,1.58392,"{""ntp"": 0.35103169083595276, ""belief"": 1.2328855991363525}",0.17969,0.18359,7.27,7.96e-04,144830
1600,1.53080,"{""ntp"": 0.31711530685424805, ""belief"": 1.213685154914856}",0.21094,0.21094,5.25,7.31e-04,144964
1800,1.49594,"{""ntp"": 0.29875487089157104, ""belief"": 1.197183609008789}",0.17188,0.17969,4.99,6.60e-04,145072
2000,1.48728,"{""ntp"": 0.29759126901626587, ""belief"": 1.1896893978118896}",0.19531,0.19922,4.55,5.87e-04,145133
2200,1.47777,"{""ntp"": 0.2918105125427246, ""belief"": 1.1859608888626099}",0.20312,0.20312,4.15,5.13e-04,145162
2400,1.45481,"{""ntp"": 0.27134862542152405, ""belief"": 1.1834582090377808}",0.21094,0.21094,3.70,4.40e-04,145173
2600,1.43584,"{""ntp"": 0.2568284571170807, ""belief"": 1.179010272026062}",0.16016,0.16016,3.64,3.69e-04,145799
2800,1.40852,"{""ntp"": 0.2528879642486572, ""belief"": 1.155630350112915}",0.18750,0.18750,3.46,3.04e-04,146045
3000,1.39493,"{""ntp"": 0.24547456204891205, ""belief"": 1.1494534015655518}",0.17969,0.17969,3.66,2.45e-04,145351
3200,1.38709,"{""ntp"": 0.250614196062088, ""belief"": 1.1364800930023193}",0.17578,0.17578,3.11,1.95e-04,145560
3400,1.37827,"{""ntp"": 0.24843814969062805, ""belief"": 1.1298272609710693}",0.18750,0.18750,3.52,1.54e-04,145843
3600,1.36051,"{""ntp"": 0.23541171848773956, ""belief"": 1.1251026391983032}",0.16406,0.16406,3.47,1.24e-04,146154
3800,1.35722,"{""ntp"": 0.23744122684001923, ""belief"": 1.1197811365127563}",0.16406,0.16406,2.98,1.06e-04,146172
4000,1.35993,"{""ntp"": 0.24401570856571198, ""belief"": 1.1159155368804932}",0.17578,0.17578,3.37,1.00e-04,145733
