step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,5.41334,"{""ntp"": 2.2114949226379395, ""backchain"": 3.2018423080444336, ""bc_g"": 2.57669997215271, ""bc_m"": 3.706864356994629, ""bc_a"": 0.12011987715959549}",0.00000,0.05469,13.98,1.00e-03,128747
400,4.96108,"{""ntp"": 2.0680792331695557, ""backchain"": 2.893002986907959, ""bc_g"": 2.4231975078582764, ""bc_m"": 3.241199254989624, ""bc_a"": 0.1216094046831131}",0.00000,0.04688,4.43,9.94e-04,134623
600,4.69038,"{""ntp"": 1.9674121141433716, ""backchain"": 2.7229716777801514, ""bc_g"": 2.3002865314483643, ""bc_m"": 3.0166878700256348, ""bc_a"": 0.1289687305688858}",0.00000,0.05078,3.63,9.76e-04,133975
800,4.57326,"{""ntp"": 1.9284465312957764, ""backchain"": 2.6448097229003906, ""bc_g"": 2.254138469696045, ""bc_m"": 2.917701005935669, ""bc_a"": 0.11777971684932709}",0.00000,0.04688,2.92,9.46e-04,133907
1000,4.39797,"{""ntp"": 1.8523294925689697, ""backchain"": 2.5456385612487793, ""bc_g"": 2.172802686691284, ""bc_m"": 2.810220956802368, ""bc_a"": 0.10825346410274506}",0.00000,0.05469,2.05,9.05e-04,134666
1200,4.36878,"{""ntp"": 1.8510762453079224, ""backchain"": 2.5177063941955566, ""bc_g"": 2.1592562198638916, ""bc_m"": 2.778871774673462, ""bc_a"": 0.09728476405143738}",0.00000,0.05469,1.72,8.55e-04,135199
1400,4.32333,"{""ntp"": 1.8319960832595825, ""backchain"": 2.491337537765503, ""bc_g"": 2.1442677974700928, ""bc_m"": 2.74356746673584, ""bc_a"": 0.09483935683965683}",0.00000,0.03906,1.49,7.96e-04,135170
1600,4.25807,"{""ntp"": 1.7998780012130737, ""backchain"": 2.458188056945801, ""bc_g"": 2.1101796627044678, ""bc_m"": 2.713312864303589, ""bc_a"": 0.09288371354341507}",0.00000,0.03906,1.31,7.31e-04,137857
1800,4.18711,"{""ntp"": 1.7718963623046875, ""backchain"": 2.415212869644165, ""bc_g"": 2.0838043689727783, ""bc_m"": 2.65400767326355, ""bc_a"": 0.09261356294155121}",0.00000,0.03906,1.24,6.60e-04,141638
2000,4.22739,"{""ntp"": 1.7983863353729248, ""backchain"": 2.4290010929107666, ""bc_g"": 2.0979528427124023, ""bc_m"": 2.670114278793335, ""bc_a"": 0.08993484824895859}",0.00000,0.05469,1.19,5.87e-04,144760
2200,4.14030,"{""ntp"": 1.7625293731689453, ""backchain"": 2.377774477005005, ""bc_g"": 2.045484781265259, ""bc_m"": 2.61832332611084, ""bc_a"": 0.09174124151468277}",0.00000,0.07031,1.17,5.13e-04,148524
2400,4.07718,"{""ntp"": 1.7294148206710815, ""backchain"": 2.3477697372436523, ""bc_g"": 2.01836895942688, ""bc_m"": 2.588310718536377, ""bc_a"": 0.08885978162288666}",0.00000,0.06641,1.17,4.40e-04,151948
2600,4.06437,"{""ntp"": 1.7255783081054688, ""backchain"": 2.3387949466705322, ""bc_g"": 2.0120792388916016, ""bc_m"": 2.5781850814819336, ""bc_a"": 0.08732576668262482}",0.00000,0.06250,1.15,3.69e-04,154951
2800,3.98985,"{""ntp"": 1.6917351484298706, ""backchain"": 2.2981181144714355, ""bc_g"": 1.9496253728866577, ""bc_m"": 2.5586090087890625, ""bc_a"": 0.08800181746482849}",0.00000,0.08203,1.14,3.04e-04,157633
3000,2.94471,"{""ntp"": 1.0457420349121094, ""backchain"": 1.8989667892456055, ""bc_g"": 0.9572345614433289, ""bc_m"": 2.710175037384033, ""bc_a"": 0.13052384555339813}",0.02734,0.14062,1.10,2.45e-04,156804
3200,1.90579,"{""ntp"": 0.439534991979599, ""backchain"": 1.4662548303604126, ""bc_g"": 0.1478247493505478, ""bc_m"": 2.6778042316436768, ""bc_a"": 0.1068805530667305}",0.17969,0.19141,1.09,1.95e-04,155365
3400,1.81844,"{""ntp"": 0.39683786034584045, ""backchain"": 1.4216022491455078, ""bc_g"": 0.11119282245635986, ""bc_m"": 2.6355950832366943, ""bc_a"": 0.09641644358634949}",0.14453,0.15625,1.09,1.54e-04,154087
3600,1.77198,"{""ntp"": 0.39446189999580383, ""backchain"": 1.3775215148925781, ""bc_g"": 0.057732418179512024, ""bc_m"": 2.609147071838379, ""bc_a"": 0.08816366642713547}",0.16016,0.16797,1.08,1.24e-04,154333
3800,1.73057,"{""ntp"": 0.36956772208213806, ""backchain"": 1.3610005378723145, ""bc_g"": 0.049697041511535645, ""bc_m"": 2.5816166400909424, ""bc_a"": 0.09068717062473297}",0.16797,0.17188,1.08,1.06e-04,156295
4000,1.71609,"{""ntp"": 0.3482404351234436, ""backchain"": 1.3678537607192993, ""bc_g"": 0.06507702171802521, ""bc_m"": 2.576514482498169, ""bc_a"": 0.09411599487066269}",0.15625,0.16016,1.07,1.00e-04,158097
