step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.18823,"{""ntp"": 1.1598961353302002, ""jepa_pooled"": 0.028329888358712196}",0.00000,0.04348,15.28,1.00e-03,271528
400,0.53573,"{""ntp"": 0.5154950618743896, ""jepa_pooled"": 0.0202329121530056}",0.03125,0.42292,24.85,9.94e-04,282537
600,0.33977,"{""ntp"": 0.31468862295150757, ""jepa_pooled"": 0.025076741352677345}",0.08203,0.50198,27.53,9.76e-04,286116
800,0.24291,"{""ntp"": 0.21435794234275818, ""jepa_pooled"": 0.02855502814054489}",0.22656,0.50593,30.86,9.46e-04,287812
1000,0.18044,"{""ntp"": 0.15364794433116913, ""jepa_pooled"": 0.02678828127682209}",0.28906,0.57312,31.74,9.05e-04,288693
1200,0.16194,"{""ntp"": 0.135672464966774, ""jepa_pooled"": 0.026263633742928505}",0.33984,0.55336,37.16,8.55e-04,289322
1400,0.14173,"{""ntp"": 0.11634951084852219, ""jepa_pooled"": 0.02537924237549305}",0.46094,0.58103,38.68,7.96e-04,289794
1600,0.12328,"{""ntp"": 0.09891684353351593, ""jepa_pooled"": 0.024362875148653984}",0.46875,0.60079,39.41,7.31e-04,290123
1800,0.12030,"{""ntp"": 0.09640036523342133, ""jepa_pooled"": 0.023895882070064545}",0.50781,0.64032,40.13,6.60e-04,290407
2000,0.09456,"{""ntp"": 0.07161502540111542, ""jepa_pooled"": 0.022942297160625458}",0.51562,0.67589,37.99,5.87e-04,290611
2200,0.09708,"{""ntp"": 0.07447011768817902, ""jepa_pooled"": 0.022611623629927635}",0.55469,0.71146,39.74,5.13e-04,290786
2400,0.08886,"{""ntp"": 0.06670732796192169, ""jepa_pooled"": 0.022149404510855675}",0.61328,0.72727,41.36,4.40e-04,290939
2600,0.09001,"{""ntp"": 0.06759124249219894, ""jepa_pooled"": 0.0224221833050251}",0.60547,0.73913,42.82,3.69e-04,291057
2800,0.08149,"{""ntp"": 0.059454675763845444, ""jepa_pooled"": 0.02203911356627941}",0.57422,0.69565,41.00,3.04e-04,291159
3000,0.07917,"{""ntp"": 0.057257331907749176, ""jepa_pooled"": 0.021909791976213455}",0.67578,0.77470,41.02,2.45e-04,291261
3200,0.07278,"{""ntp"": 0.05123381316661835, ""jepa_pooled"": 0.021547913551330566}",0.64062,0.72727,41.10,1.95e-04,291352
3400,0.07574,"{""ntp"": 0.054021287709474564, ""jepa_pooled"": 0.021716414019465446}",0.62109,0.72332,40.88,1.54e-04,291435
3600,0.07793,"{""ntp"": 0.0563722625374794, ""jepa_pooled"": 0.021553652361035347}",0.63281,0.75494,40.36,1.24e-04,291511
3800,0.07674,"{""ntp"": 0.05571379140019417, ""jepa_pooled"": 0.02102796733379364}",0.58594,0.66798,40.30,1.06e-04,291619
4000,0.07832,"{""ntp"": 0.057131700217723846, ""jepa_pooled"": 0.021190566942095757}",0.64844,0.75889,40.41,1.00e-04,291655
