step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.97287,"{""ntp"": 0.8579562902450562, ""jepa_pooled"": 0.11491270363330841}",0.00391,0.18577,22.55,1.00e-03,265829
400,0.32660,"{""ntp"": 0.21605664491653442, ""jepa_pooled"": 0.11054641008377075}",0.21094,0.51779,33.36,9.94e-04,280990
600,0.26438,"{""ntp"": 0.15012139081954956, ""jepa_pooled"": 0.11425948888063431}",0.25391,0.49012,36.82,9.76e-04,290957
800,0.28716,"{""ntp"": 0.16075211763381958, ""jepa_pooled"": 0.1264079213142395}",0.23828,0.55731,38.81,9.46e-04,289746
1000,0.27772,"{""ntp"": 0.12237553298473358, ""jepa_pooled"": 0.1553417295217514}",0.32812,0.53755,41.27,9.05e-04,289793
1200,0.30695,"{""ntp"": 0.10235457867383957, ""jepa_pooled"": 0.20459139347076416}",0.37500,0.57312,43.40,8.55e-04,290501
1400,0.37234,"{""ntp"": 0.10539192706346512, ""jepa_pooled"": 0.26694488525390625}",0.41797,0.59289,46.20,7.96e-04,290041
1600,0.43644,"{""ntp"": 0.09356573224067688, ""jepa_pooled"": 0.342870831489563}",0.40234,0.56126,48.32,7.31e-04,291831
1800,0.53833,"{""ntp"": 0.08956209570169449, ""jepa_pooled"": 0.44876497983932495}",0.42578,0.56917,51.08,6.60e-04,291238
2000,0.62883,"{""ntp"": 0.08351457118988037, ""jepa_pooled"": 0.5453201532363892}",0.48438,0.62055,53.24,5.87e-04,290580
2200,0.64531,"{""ntp"": 0.07272590696811676, ""jepa_pooled"": 0.5725796222686768}",0.55469,0.68379,55.68,5.13e-04,290592
2400,0.78337,"{""ntp"": 0.07788118720054626, ""jepa_pooled"": 0.7054872512817383}",0.51562,0.65613,57.69,4.40e-04,290210
2600,0.86155,"{""ntp"": 0.07088594138622284, ""jepa_pooled"": 0.7906673550605774}",0.53906,0.67194,58.73,3.69e-04,290042
2800,0.89171,"{""ntp"": 0.06489280611276627, ""jepa_pooled"": 0.8268123269081116}",0.55469,0.65613,59.32,3.04e-04,290110
3000,0.90714,"{""ntp"": 0.06959650665521622, ""jepa_pooled"": 0.8375436663627625}",0.59766,0.68775,59.15,2.45e-04,290456
3200,0.97290,"{""ntp"": 0.06321699917316437, ""jepa_pooled"": 0.9096832871437073}",0.57422,0.67589,60.68,1.95e-04,290863
3400,0.95933,"{""ntp"": 0.06008976325392723, ""jepa_pooled"": 0.8992428779602051}",0.59375,0.67194,61.19,1.54e-04,291653
3600,1.04617,"{""ntp"": 0.06635165214538574, ""jepa_pooled"": 0.9798215627670288}",0.60547,0.72332,61.28,1.24e-04,291863
3800,1.01693,"{""ntp"": 0.055791910737752914, ""jepa_pooled"": 0.9611378908157349}",0.61719,0.69960,60.98,1.06e-04,292292
4000,1.08563,"{""ntp"": 0.061302829533815384, ""jepa_pooled"": 1.0243319272994995}",0.59766,0.69565,60.93,1.00e-04,292478
