step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.07600,"{""ntp"": 1.0379433631896973, ""jepa_pooled"": 0.03805713355541229}",0.00000,0.13043,22.70,1.00e-03,156758
400,0.25915,"{""ntp"": 0.20437084138393402, ""jepa_pooled"": 0.05478224530816078}",0.16406,0.44664,37.98,9.94e-04,160846
600,0.22142,"{""ntp"": 0.15359637141227722, ""jepa_pooled"": 0.06782662868499756}",0.30859,0.57312,41.94,9.76e-04,162701
800,0.23854,"{""ntp"": 0.1609988659620285, ""jepa_pooled"": 0.07754098623991013}",0.27734,0.51779,44.32,9.46e-04,163270
1000,0.20539,"{""ntp"": 0.1274818480014801, ""jepa_pooled"": 0.07790568470954895}",0.35938,0.58103,46.66,9.05e-04,163546
1200,0.18002,"{""ntp"": 0.1045854389667511, ""jepa_pooled"": 0.07543426752090454}",0.40234,0.56917,47.96,8.55e-04,163791
1400,0.17649,"{""ntp"": 0.10327592492103577, ""jepa_pooled"": 0.07320938259363174}",0.48047,0.62846,50.41,7.96e-04,164021
1600,0.16248,"{""ntp"": 0.09198266267776489, ""jepa_pooled"": 0.07049881666898727}",0.47266,0.67194,50.77,7.31e-04,164225
1800,0.15043,"{""ntp"": 0.0800694152712822, ""jepa_pooled"": 0.07036386430263519}",0.52734,0.67194,52.21,6.60e-04,164306
2000,0.13815,"{""ntp"": 0.06851767003536224, ""jepa_pooled"": 0.06963471323251724}",0.51562,0.69565,53.10,5.87e-04,164326
2200,0.14408,"{""ntp"": 0.07415547221899033, ""jepa_pooled"": 0.06992616504430771}",0.59766,0.73123,53.82,5.13e-04,164371
2400,0.14296,"{""ntp"": 0.07331105321645737, ""jepa_pooled"": 0.06965337693691254}",0.53125,0.69960,54.10,4.40e-04,164399
2600,0.14333,"{""ntp"": 0.0738653689622879, ""jepa_pooled"": 0.06946096569299698}",0.57031,0.69960,53.84,3.69e-04,164374
2800,0.13155,"{""ntp"": 0.06366588920354843, ""jepa_pooled"": 0.06788874417543411}",0.60938,0.71542,54.77,3.04e-04,164419
3000,0.13206,"{""ntp"": 0.06521058082580566, ""jepa_pooled"": 0.06684701144695282}",0.65234,0.73913,54.42,2.45e-04,164438
3200,0.12835,"{""ntp"": 0.06271842122077942, ""jepa_pooled"": 0.06563542783260345}",0.64453,0.74308,55.08,1.95e-04,164457
3400,0.12205,"{""ntp"": 0.05645735189318657, ""jepa_pooled"": 0.06559513509273529}",0.62891,0.70751,54.71,1.54e-04,164452
3600,0.12289,"{""ntp"": 0.058702435344457626, ""jepa_pooled"": 0.06418555229902267}",0.63281,0.73913,54.23,1.24e-04,164458
3800,0.11708,"{""ntp"": 0.05325678735971451, ""jepa_pooled"": 0.06382626295089722}",0.61719,0.69565,53.97,1.06e-04,164497
4000,0.11978,"{""ntp"": 0.05746469646692276, ""jepa_pooled"": 0.06231183558702469}",0.64844,0.73123,54.08,1.00e-04,164487
