step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.80974,"{""ntp"": 0.7712128162384033, ""jepa_pooled"": 0.038528114557266235}",0.01172,0.28854,26.00,1.00e-03,267436
400,0.23717,"{""ntp"": 0.1823071986436844, ""jepa_pooled"": 0.054860372096300125}",0.25781,0.49407,32.80,9.94e-04,277718
600,0.22055,"{""ntp"": 0.14126859605312347, ""jepa_pooled"": 0.07928246259689331}",0.33984,0.52174,33.17,9.76e-04,281922
800,0.21989,"{""ntp"": 0.1264522522687912, ""jepa_pooled"": 0.09343956410884857}",0.37500,0.52964,32.19,9.46e-04,284021
1000,0.21241,"{""ntp"": 0.11524291336536407, ""jepa_pooled"": 0.0971682071685791}",0.42188,0.57708,32.58,9.05e-04,285212
1200,0.20369,"{""ntp"": 0.10359420627355576, ""jepa_pooled"": 0.10009299218654633}",0.48047,0.60079,31.75,8.55e-04,286037
1400,0.20188,"{""ntp"": 0.10063229501247406, ""jepa_pooled"": 0.10124342143535614}",0.51562,0.62451,34.81,7.96e-04,286673
1600,0.18035,"{""ntp"": 0.07988854497671127, ""jepa_pooled"": 0.10046607255935669}",0.49609,0.62055,33.51,7.31e-04,287334
1800,0.17871,"{""ntp"": 0.07998733967542648, ""jepa_pooled"": 0.0987250879406929}",0.50391,0.58893,33.82,6.60e-04,287710
2000,0.16797,"{""ntp"": 0.07087394595146179, ""jepa_pooled"": 0.09709776937961578}",0.54297,0.65613,33.47,5.87e-04,287835
2200,0.16788,"{""ntp"": 0.07139222323894501, ""jepa_pooled"": 0.09648475050926208}",0.56641,0.64822,33.49,5.13e-04,287969
2400,0.16307,"{""ntp"": 0.07052329182624817, ""jepa_pooled"": 0.09254858642816544}",0.58984,0.68775,33.42,4.40e-04,288129
2600,0.15523,"{""ntp"": 0.06390348076820374, ""jepa_pooled"": 0.09132856875658035}",0.59766,0.67589,32.48,3.69e-04,288397
2800,0.14919,"{""ntp"": 0.0612318255007267, ""jepa_pooled"": 0.08795806020498276}",0.58594,0.66008,31.63,3.04e-04,288553
3000,0.14844,"{""ntp"": 0.06144494190812111, ""jepa_pooled"": 0.08699456602334976}",0.60938,0.67589,32.59,2.45e-04,288730
3200,0.14060,"{""ntp"": 0.055614255368709564, ""jepa_pooled"": 0.08498959988355637}",0.63672,0.69960,30.92,1.95e-04,289365
3400,0.13769,"{""ntp"": 0.05452432110905647, ""jepa_pooled"": 0.08316671848297119}",0.62891,0.70751,30.24,1.54e-04,292193
3600,0.12999,"{""ntp"": 0.04879600182175636, ""jepa_pooled"": 0.08119560033082962}",0.64453,0.70356,29.77,1.24e-04,294725
3800,0.13567,"{""ntp"": 0.05658099800348282, ""jepa_pooled"": 0.07908622175455093}",0.64062,0.69170,27.62,1.06e-04,297047
4000,0.12891,"{""ntp"": 0.05108415335416794, ""jepa_pooled"": 0.07782141864299774}",0.70312,0.74704,28.09,1.00e-04,299188
