step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.06361,"{""ntp"": 0.940088152885437, ""jepa_pooled"": 0.12352006882429123}",0.00000,0.24901,27.72,1.00e-03,291907
400,0.26597,"{""ntp"": 0.1989981234073639, ""jepa_pooled"": 0.06696716696023941}",0.28906,0.53360,34.15,9.94e-04,306787
600,0.21058,"{""ntp"": 0.15272772312164307, ""jepa_pooled"": 0.05784837529063225}",0.31250,0.51779,33.71,9.76e-04,312942
800,0.18602,"{""ntp"": 0.13140176236629486, ""jepa_pooled"": 0.05461457371711731}",0.43750,0.58103,33.67,9.46e-04,314076
1000,0.18471,"{""ntp"": 0.1262444257736206, ""jepa_pooled"": 0.05846862494945526}",0.43359,0.55731,29.43,9.05e-04,314812
1200,0.14897,"{""ntp"": 0.1084047332406044, ""jepa_pooled"": 0.04056176170706749}",0.38281,0.54150,25.95,8.55e-04,315378
1400,0.14018,"{""ntp"": 0.1010405644774437, ""jepa_pooled"": 0.03914083167910576}",0.41797,0.54545,27.28,7.96e-04,317917
1600,0.13326,"{""ntp"": 0.09333085268735886, ""jepa_pooled"": 0.03993396833539009}",0.46875,0.58103,27.23,7.31e-04,321437
1800,0.12420,"{""ntp"": 0.08194329589605331, ""jepa_pooled"": 0.04225718230009079}",0.46484,0.55731,30.67,6.60e-04,321776
2000,0.12604,"{""ntp"": 0.08315128833055496, ""jepa_pooled"": 0.042887140065431595}",0.46484,0.56917,30.56,5.87e-04,321869
2200,0.11888,"{""ntp"": 0.07495974749326706, ""jepa_pooled"": 0.0439186729490757}",0.53125,0.62451,31.97,5.13e-04,321812
2400,0.12436,"{""ntp"": 0.07978896051645279, ""jepa_pooled"": 0.04456707462668419}",0.53906,0.66403,33.36,4.40e-04,321482
2600,0.11304,"{""ntp"": 0.0678955689072609, ""jepa_pooled"": 0.045140061527490616}",0.55469,0.66008,34.74,3.69e-04,321133
2800,0.11523,"{""ntp"": 0.06831572949886322, ""jepa_pooled"": 0.04691367596387863}",0.57031,0.65613,35.43,3.04e-04,320921
3000,0.11406,"{""ntp"": 0.06743525713682175, ""jepa_pooled"": 0.04662898927927017}",0.59375,0.67589,35.12,2.45e-04,320740
3200,0.10634,"{""ntp"": 0.059558089822530746, ""jepa_pooled"": 0.04678148403763771}",0.63672,0.69960,35.37,1.95e-04,320528
3400,0.10519,"{""ntp"": 0.059802111238241196, ""jepa_pooled"": 0.04538867622613907}",0.60156,0.69565,34.17,1.54e-04,320439
3600,0.09784,"{""ntp"": 0.05287938192486763, ""jepa_pooled"": 0.04495677724480629}",0.62109,0.68379,34.41,1.24e-04,320245
3800,0.10147,"{""ntp"": 0.05758088454604149, ""jepa_pooled"": 0.04389369860291481}",0.56641,0.66008,33.95,1.06e-04,320184
4000,0.09782,"{""ntp"": 0.053217869251966476, ""jepa_pooled"": 0.04459981247782707}",0.63672,0.69960,34.22,1.00e-04,320102
