step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.71193,"{""ntp"": 2.2836642265319824, ""belief"": 1.4282623529434204}",0.00000,0.03516,2.16,1.00e-03,137866
400,3.49400,"{""ntp"": 2.1460115909576416, ""belief"": 1.3479838371276855}",0.00000,0.02734,2.99,9.94e-04,141821
600,3.34514,"{""ntp"": 2.045809268951416, ""belief"": 1.2993348836898804}",0.00000,0.05078,3.32,9.76e-04,146730
800,3.29756,"{""ntp"": 2.0131630897521973, ""belief"": 1.2843965291976929}",0.00000,0.04297,2.92,9.46e-04,147340
1000,3.21756,"{""ntp"": 1.95803964138031, ""belief"": 1.259522795677185}",0.00000,0.03125,2.38,9.05e-04,149008
1200,3.18873,"{""ntp"": 1.9469159841537476, ""belief"": 1.2418172359466553}",0.00000,0.02344,1.76,8.55e-04,149111
1400,3.16354,"{""ntp"": 1.9323428869247437, ""belief"": 1.2311923503875732}",0.00000,0.05469,1.54,7.96e-04,148336
1600,3.10224,"{""ntp"": 1.8746283054351807, ""belief"": 1.2276132106781006}",0.00000,0.04297,1.62,7.31e-04,148459
1800,3.08465,"{""ntp"": 1.8580455780029297, ""belief"": 1.2266045808792114}",0.00000,0.02734,1.47,6.60e-04,148555
2000,1.86312,"{""ntp"": 0.628534734249115, ""belief"": 1.2345867156982422}",0.15625,0.16016,1.42,5.87e-04,148657
2200,1.68115,"{""ntp"": 0.45163077116012573, ""belief"": 1.2295202016830444}",0.18750,0.19922,1.37,5.13e-04,148842
2400,1.60399,"{""ntp"": 0.37779003381729126, ""belief"": 1.2262006998062134}",0.19141,0.19922,1.37,4.40e-04,148908
2600,1.61005,"{""ntp"": 0.3829192519187927, ""belief"": 1.2271311283111572}",0.19141,0.19531,1.46,3.69e-04,148948
2800,1.58010,"{""ntp"": 0.3551350235939026, ""belief"": 1.224969506263733}",0.18359,0.18750,1.46,3.04e-04,148978
3000,1.56763,"{""ntp"": 0.3419399857521057, ""belief"": 1.2256864309310913}",0.21484,0.21484,1.44,2.45e-04,149002
3200,1.53129,"{""ntp"": 0.30686694383621216, ""belief"": 1.2244188785552979}",0.18359,0.18359,1.47,1.95e-04,149015
3400,1.53212,"{""ntp"": 0.3083929419517517, ""belief"": 1.2237275838851929}",0.19141,0.19141,1.52,1.54e-04,149041
3600,1.53297,"{""ntp"": 0.3089270293712616, ""belief"": 1.2240440845489502}",0.19922,0.19922,1.55,1.24e-04,149064
3800,1.51500,"{""ntp"": 0.29150819778442383, ""belief"": 1.2234878540039062}",0.18750,0.18750,1.53,1.06e-04,149075
4000,1.48942,"{""ntp"": 0.26595446467399597, ""belief"": 1.2234679460525513}",0.14844,0.14844,1.59,1.00e-04,149093
