step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,2.12002,"{""ntp"": 2.1200244426727295}",0.00000,0.03906,12.61,9.99e-04,247560
800,1.99685,"{""ntp"": 1.9968518018722534}",0.00000,0.02344,12.09,9.94e-04,248710
1200,1.94784,"{""ntp"": 1.9478428363800049}",0.00000,0.01953,6.60,9.84e-04,249198
1600,1.89292,"{""ntp"": 1.8929239511489868}",0.00000,0.04297,4.51,9.69e-04,250174
2000,1.90142,"{""ntp"": 1.9014171361923218}",0.00000,0.05469,4.13,9.49e-04,251647
2400,1.85987,"{""ntp"": 1.859869360923767}",0.00000,0.06641,3.92,9.25e-04,252181
2800,1.87013,"{""ntp"": 1.870126724243164}",0.00000,0.05469,2.77,8.96e-04,252486
3200,1.84309,"{""ntp"": 1.8430941104888916}",0.00000,0.07422,2.46,8.64e-04,253893
3600,1.80935,"{""ntp"": 1.8093498945236206}",0.00000,0.07031,1.77,8.28e-04,253664
4000,1.79393,"{""ntp"": 1.793925166130066}",0.00000,0.07031,1.99,7.89e-04,253214
4400,1.78449,"{""ntp"": 1.784485936164856}",0.00000,0.06250,1.91,7.47e-04,252886
4800,1.78099,"{""ntp"": 1.7809908390045166}",0.00000,0.03906,1.82,7.03e-04,252803
5200,1.77591,"{""ntp"": 1.7759110927581787}",0.00000,0.05859,1.73,6.57e-04,252612
5600,1.76657,"{""ntp"": 1.7665737867355347}",0.00000,0.06250,1.65,6.10e-04,253194
6000,1.74189,"{""ntp"": 1.7418880462646484}",0.00000,0.07812,1.64,5.62e-04,253355
6400,1.72238,"{""ntp"": 1.722383737564087}",0.00000,0.06641,1.53,5.14e-04,253475
6800,1.72469,"{""ntp"": 1.7246912717819214}",0.00000,0.09375,1.56,4.67e-04,253521
7200,0.54985,"{""ntp"": 0.5498459935188293}",0.44922,0.81250,1.83,4.20e-04,253550
7600,0.02322,"{""ntp"": 0.023221028968691826}",0.97266,0.99219,18.28,3.75e-04,253594
8000,0.01132,"{""ntp"": 0.011316814459860325}",0.99609,1.00000,16.64,3.32e-04,253638
8400,0.00059,"{""ntp"": 0.0005936975940130651}",0.99609,1.00000,17.68,2.91e-04,253658
8800,0.00126,"{""ntp"": 0.0012639908818528056}",1.00000,1.00000,16.01,2.54e-04,253681
9200,0.00062,"{""ntp"": 0.0006211972213350236}",0.99219,1.00000,16.46,2.19e-04,253709
9600,0.00040,"{""ntp"": 0.000398347299778834}",1.00000,1.00000,16.71,1.89e-04,253707
10000,0.00014,"{""ntp"": 0.0001434341393178329}",1.00000,1.00000,17.19,1.62e-04,253699
10400,0.00002,"{""ntp"": 1.9938497644034214e-05}",0.99609,1.00000,18.18,1.40e-04,253692
10800,0.00063,"{""ntp"": 0.0006292934413067997}",1.00000,1.00000,18.74,1.23e-04,253789
11200,0.00000,"{""ntp"": 4.661682851292426e-06}",1.00000,1.00000,18.60,1.10e-04,254269
11600,0.00001,"{""ntp"": 1.1781282410083804e-05}",1.00000,1.00000,17.03,1.03e-04,254246
12000,0.00000,"{""ntp"": 1.3812311863148352e-06}",1.00000,1.00000,18.83,1.00e-04,254529
