step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,5.93309,"{""ntp"": 2.039978265762329, ""backchain"": 3.893113136291504, ""bc_g"": 2.405233383178711, ""bc_m"": 3.191226005554199, ""bc_a"": 2.1897671222686768}",0.00000,0.01953,21.67,9.99e-04,133011
800,2.58641,"{""ntp"": 0.40894338488578796, ""backchain"": 2.1774697303771973, ""bc_g"": 0.13637489080429077, ""bc_m"": 3.004589796066284, ""bc_a"": 1.2139747142791748}",0.19922,0.19922,27.13,9.94e-04,135002
1200,2.20293,"{""ntp"": 0.3753969371318817, ""backchain"": 1.827528715133667, ""bc_g"": 0.04273536428809166, ""bc_m"": 2.8272488117218018, ""bc_a"": 0.7850733995437622}",0.19922,0.19922,6.12,9.84e-04,134509
1600,1.94016,"{""ntp"": 0.32554858922958374, ""backchain"": 1.6146111488342285, ""bc_g"": 0.003348589176312089, ""bc_m"": 2.45469331741333, ""bc_a"": 0.771180272102356}",0.25000,0.25000,3.34,9.69e-04,134580
2000,1.83194,"{""ntp"": 0.3039792478084564, ""backchain"": 1.527958869934082, ""bc_g"": 0.0044392794370651245, ""bc_m"": 2.350123882293701, ""bc_a"": 0.7013545632362366}",0.19141,0.19141,2.67,9.49e-04,134421
2400,1.77825,"{""ntp"": 0.27342307567596436, ""backchain"": 1.5048247575759888, ""bc_g"": 0.0021084900945425034, ""bc_m"": 2.2625441551208496, ""bc_a"": 0.7449968457221985}",0.23047,0.23438,2.29,9.25e-04,134232
2800,1.50223,"{""ntp"": 0.2670861780643463, ""backchain"": 1.2351431846618652, ""bc_g"": 0.000788252626080066, ""bc_m"": 1.5805885791778564, ""bc_a"": 0.8889096975326538}",0.20703,0.20703,1.97,8.96e-04,134096
3200,1.50634,"{""ntp"": 0.2471562772989273, ""backchain"": 1.2591862678527832, ""bc_g"": 0.0006936590652912855, ""bc_m"": 1.4957926273345947, ""bc_a"": 1.0218861103057861}",0.20312,0.20312,1.73,8.64e-04,134098
3600,1.51817,"{""ntp"": 0.2524464726448059, ""backchain"": 1.2657191753387451, ""bc_g"": 0.0005351765430532396, ""bc_m"": 1.3934473991394043, ""bc_a"": 1.1374558210372925}",0.18359,0.18359,1.73,8.28e-04,133938
4000,1.56009,"{""ntp"": 0.24155552685260773, ""backchain"": 1.318535327911377, ""bc_g"": 0.00035165747976861894, ""bc_m"": 1.347765564918518, ""bc_a"": 1.288953423500061}",0.21094,0.21094,1.75,7.89e-04,133836
4400,1.61569,"{""ntp"": 0.2581898272037506, ""backchain"": 1.3574954271316528, ""bc_g"": 0.0003299581876490265, ""bc_m"": 1.334924340248108, ""bc_a"": 1.3797365427017212}",0.25000,0.25000,1.77,7.47e-04,133741
4800,1.59620,"{""ntp"": 0.23715446889400482, ""backchain"": 1.3590481281280518, ""bc_g"": 0.00022441714827436954, ""bc_m"": 1.287923812866211, ""bc_a"": 1.4299479722976685}",0.20703,0.20703,1.71,7.03e-04,133671
5200,1.62270,"{""ntp"": 0.2525053322315216, ""backchain"": 1.3701945543289185, ""bc_g"": 0.00019386359781492501, ""bc_m"": 1.2958238124847412, ""bc_a"": 1.4443714618682861}",0.22656,0.22656,1.81,6.57e-04,133631
5600,1.60261,"{""ntp"": 0.23546858131885529, ""backchain"": 1.3671388626098633, ""bc_g"": 0.00025612296303734183, ""bc_m"": 1.246926188468933, ""bc_a"": 1.4870954751968384}",0.17578,0.17578,1.66,6.10e-04,133940
6000,1.65888,"{""ntp"": 0.24756638705730438, ""backchain"": 1.411316156387329, ""bc_g"": 0.00012358585081528872, ""bc_m"": 1.2440745830535889, ""bc_a"": 1.5784339904785156}",0.19141,0.19141,1.64,5.62e-04,134231
6400,1.68279,"{""ntp"": 0.2426331788301468, ""backchain"": 1.4401596784591675, ""bc_g"": 0.00014150333299767226, ""bc_m"": 1.1897913217544556, ""bc_a"": 1.6903865337371826}",0.21094,0.21094,1.76,5.14e-04,134497
6800,1.73744,"{""ntp"": 0.24709255993366241, ""backchain"": 1.490342617034912, ""bc_g"": 0.0002030390314757824, ""bc_m"": 1.1923694610595703, ""bc_a"": 1.7881126403808594}",0.20703,0.20703,1.69,4.67e-04,134414
7200,1.75807,"{""ntp"": 0.24552325904369354, ""backchain"": 1.512545108795166, ""bc_g"": 0.00011619728320511058, ""bc_m"": 1.1791990995407104, ""bc_a"": 1.8457750082015991}",0.16797,0.16797,1.59,4.20e-04,134361
7600,1.74659,"{""ntp"": 0.23439086973667145, ""backchain"": 1.512202262878418, ""bc_g"": 9.855968528427184e-05, ""bc_m"": 1.144236445426941, ""bc_a"": 1.8800694942474365}",0.22656,0.22656,1.56,3.75e-04,134316
8000,1.74384,"{""ntp"": 0.23257818818092346, ""backchain"": 1.511258840560913, ""bc_g"": 0.00012063656322425231, ""bc_m"": 1.1393799781799316, ""bc_a"": 1.8830171823501587}",0.23438,0.23438,1.53,3.32e-04,134293
8400,1.75674,"{""ntp"": 0.23649385571479797, ""backchain"": 1.520249843597412, ""bc_g"": 0.00016779084398876876, ""bc_m"": 1.1238534450531006, ""bc_a"": 1.9164785146713257}",0.21094,0.21094,1.63,2.91e-04,134272
8800,1.77439,"{""ntp"": 0.2331593930721283, ""backchain"": 1.5412349700927734, ""bc_g"": 0.00010413377458462492, ""bc_m"": 1.1042490005493164, ""bc_a"": 1.978116750717163}",0.19141,0.19141,1.56,2.54e-04,134228
9200,1.79690,"{""ntp"": 0.239060640335083, ""backchain"": 1.5578367710113525, ""bc_g"": 7.938114140415564e-05, ""bc_m"": 1.1183823347091675, ""bc_a"": 1.9972116947174072}",0.17188,0.17188,1.58,2.19e-04,134259
9600,1.79176,"{""ntp"": 0.23275664448738098, ""backchain"": 1.5590074062347412, ""bc_g"": 9.280251106247306e-05, ""bc_m"": 1.0922783613204956, ""bc_a"": 2.025643825531006}",0.18359,0.18359,1.58,1.89e-04,134211
10000,1.81756,"{""ntp"": 0.235250785946846, ""backchain"": 1.582306146621704, ""bc_g"": 7.423247006954625e-05, ""bc_m"": 1.0714924335479736, ""bc_a"": 2.093045473098755}",0.17578,0.17578,1.48,1.62e-04,134174
10400,1.83555,"{""ntp"": 0.2363371104001999, ""backchain"": 1.5992097854614258, ""bc_g"": 7.961440860526636e-05, ""bc_m"": 1.0705405473709106, ""bc_a"": 2.1277995109558105}",0.24609,0.24609,1.52,1.40e-04,134134
