step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.90861,"{""ntp"": 0.868882954120636, ""jepa_pooled"": 0.039728306233882904}",0.00781,0.18972,23.11,1.00e-03,268064
400,0.25759,"{""ntp"": 0.20369388163089752, ""jepa_pooled"": 0.053896836936473846}",0.23438,0.47826,34.00,9.94e-04,277919
600,0.22529,"{""ntp"": 0.14688371121883392, ""jepa_pooled"": 0.07840827107429504}",0.30469,0.55731,36.96,9.76e-04,281465
800,0.25242,"{""ntp"": 0.1569853127002716, ""jepa_pooled"": 0.09543093293905258}",0.26953,0.55336,39.31,9.46e-04,283251
1000,0.22334,"{""ntp"": 0.12060727179050446, ""jepa_pooled"": 0.10273498296737671}",0.36719,0.58103,39.29,9.05e-04,284923
1200,0.20109,"{""ntp"": 0.09740326553583145, ""jepa_pooled"": 0.10368777811527252}",0.41016,0.56126,41.50,8.55e-04,285422
1400,0.20878,"{""ntp"": 0.10491146892309189, ""jepa_pooled"": 0.10386669635772705}",0.44531,0.58893,41.66,7.96e-04,287044
1600,0.20040,"{""ntp"": 0.0967898964881897, ""jepa_pooled"": 0.10361149162054062}",0.43750,0.60870,44.60,7.31e-04,287312
1800,0.18516,"{""ntp"": 0.07984606176614761, ""jepa_pooled"": 0.10531400889158249}",0.48828,0.63636,45.69,6.60e-04,287497
2000,0.18382,"{""ntp"": 0.08155789226293564, ""jepa_pooled"": 0.10226377099752426}",0.55469,0.69960,46.41,5.87e-04,287642
2200,0.16853,"{""ntp"": 0.06820020824670792, ""jepa_pooled"": 0.10032933950424194}",0.59375,0.72727,46.99,5.13e-04,288105
2400,0.16164,"{""ntp"": 0.06472000479698181, ""jepa_pooled"": 0.09692037105560303}",0.54297,0.68379,46.95,4.40e-04,288187
2600,0.16343,"{""ntp"": 0.06765086948871613, ""jepa_pooled"": 0.09577611088752747}",0.58594,0.71937,47.66,3.69e-04,288243
2800,0.15971,"{""ntp"": 0.06588159501552582, ""jepa_pooled"": 0.09382688999176025}",0.62109,0.72727,46.02,3.04e-04,288323
3000,0.15608,"{""ntp"": 0.06398423761129379, ""jepa_pooled"": 0.09209179133176804}",0.63281,0.72727,45.42,2.45e-04,288388
3200,0.14851,"{""ntp"": 0.057552412152290344, ""jepa_pooled"": 0.09095820039510727}",0.65625,0.72727,45.66,1.95e-04,288423
3400,0.14156,"{""ntp"": 0.05117205157876015, ""jepa_pooled"": 0.09038561582565308}",0.64844,0.72727,44.53,1.54e-04,288427
3600,0.14692,"{""ntp"": 0.0583542063832283, ""jepa_pooled"": 0.08856101334095001}",0.66016,0.75099,43.53,1.24e-04,290453
3800,0.13997,"{""ntp"": 0.05216249078512192, ""jepa_pooled"": 0.08780761063098907}",0.61328,0.68775,42.70,1.06e-04,292843
4000,0.14328,"{""ntp"": 0.057537809014320374, ""jepa_pooled"": 0.08574152737855911}",0.64844,0.72727,41.78,1.00e-04,294983
