step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.96937,"{""ntp"": 0.8740308284759521, ""jepa_pooled"": 0.09534063190221786}",0.00000,0.16996,22.82,1.00e-03,177518
400,0.28946,"{""ntp"": 0.20176315307617188, ""jepa_pooled"": 0.08769974112510681}",0.19531,0.49802,27.27,9.94e-04,181710
600,0.22164,"{""ntp"": 0.14632369577884674, ""jepa_pooled"": 0.07531733065843582}",0.32422,0.55336,27.40,9.76e-04,183332
800,0.23329,"{""ntp"": 0.1549859195947647, ""jepa_pooled"": 0.07830555737018585}",0.29688,0.57312,28.46,9.46e-04,184351
1000,0.18600,"{""ntp"": 0.11160380393266678, ""jepa_pooled"": 0.07439397275447845}",0.40625,0.57708,27.66,9.05e-04,185180
1200,0.16474,"{""ntp"": 0.09306354075670242, ""jepa_pooled"": 0.07168024778366089}",0.38672,0.54545,28.75,8.55e-04,185601
1400,0.18445,"{""ntp"": 0.11082875728607178, ""jepa_pooled"": 0.07362277060747147}",0.46094,0.61265,28.25,7.96e-04,187521
1600,0.15524,"{""ntp"": 0.08512116223573685, ""jepa_pooled"": 0.07011950761079788}",0.43750,0.60474,28.35,7.31e-04,190035
1800,0.15002,"{""ntp"": 0.08458162844181061, ""jepa_pooled"": 0.0654405802488327}",0.46094,0.58893,28.27,6.60e-04,191800
2000,0.14376,"{""ntp"": 0.07901503890752792, ""jepa_pooled"": 0.06474463641643524}",0.49219,0.64032,29.29,5.87e-04,193268
2200,0.14359,"{""ntp"": 0.07570844888687134, ""jepa_pooled"": 0.06788221001625061}",0.50781,0.67589,29.12,5.13e-04,194448
2400,0.13610,"{""ntp"": 0.07403431832790375, ""jepa_pooled"": 0.062066588550806046}",0.51562,0.67984,29.29,4.40e-04,195403
2600,0.13751,"{""ntp"": 0.07485436648130417, ""jepa_pooled"": 0.06265688687562943}",0.51562,0.65217,28.52,3.69e-04,195372
2800,0.12682,"{""ntp"": 0.06515572220087051, ""jepa_pooled"": 0.06166906654834747}",0.58203,0.71146,29.22,3.04e-04,194951
3000,0.12751,"{""ntp"": 0.06571483612060547, ""jepa_pooled"": 0.061792269349098206}",0.66016,0.74308,28.11,2.45e-04,194532
3200,0.11273,"{""ntp"": 0.056527603417634964, ""jepa_pooled"": 0.05620026960968971}",0.65625,0.74704,27.22,1.95e-04,195149
3400,0.11611,"{""ntp"": 0.05907456949353218, ""jepa_pooled"": 0.05703622102737427}",0.64844,0.72727,27.19,1.54e-04,195848
3600,0.11064,"{""ntp"": 0.05571577697992325, ""jepa_pooled"": 0.05492383614182472}",0.66797,0.76680,26.89,1.24e-04,196475
3800,0.11898,"{""ntp"": 0.05965891852974892, ""jepa_pooled"": 0.0593259334564209}",0.67188,0.75494,26.87,1.06e-04,196171
4000,0.11598,"{""ntp"": 0.06296895444393158, ""jepa_pooled"": 0.05301481857895851}",0.66016,0.75889,27.03,1.00e-04,195842
