step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.03863,"{""ntp"": 0.9937475919723511, ""jepa_pooled"": 0.0448797382414341}",0.00000,0.19763,23.17,1.00e-03,271850
400,0.27653,"{""ntp"": 0.20599094033241272, ""jepa_pooled"": 0.07053844630718231}",0.21094,0.49802,37.87,9.94e-04,281952
600,0.24497,"{""ntp"": 0.14577525854110718, ""jepa_pooled"": 0.09919921308755875}",0.26172,0.49802,42.27,9.76e-04,285588
800,0.27067,"{""ntp"": 0.15210743248462677, ""jepa_pooled"": 0.11856386065483093}",0.27344,0.51383,47.86,9.46e-04,287482
1000,0.24473,"{""ntp"": 0.11794586479663849, ""jepa_pooled"": 0.12678465247154236}",0.35938,0.58498,49.31,9.05e-04,288632
1200,0.22958,"{""ntp"": 0.10330592095851898, ""jepa_pooled"": 0.12626951932907104}",0.35547,0.53755,52.33,8.55e-04,296628
1400,0.22242,"{""ntp"": 0.09868162870407104, ""jepa_pooled"": 0.12374173849821091}",0.44922,0.58498,53.53,7.96e-04,300199
1600,0.21209,"{""ntp"": 0.09220180660486221, ""jepa_pooled"": 0.11989126354455948}",0.41406,0.58498,54.73,7.31e-04,299492
1800,0.19593,"{""ntp"": 0.07777716219425201, ""jepa_pooled"": 0.1181514710187912}",0.49219,0.65217,55.55,6.60e-04,298876
2000,0.19147,"{""ntp"": 0.07637295126914978, ""jepa_pooled"": 0.11509723961353302}",0.53906,0.69170,56.15,5.87e-04,298421
2200,0.18327,"{""ntp"": 0.07054784148931503, ""jepa_pooled"": 0.11272434145212173}",0.58984,0.73913,56.61,5.13e-04,298023
2400,0.17754,"{""ntp"": 0.06809806078672409, ""jepa_pooled"": 0.10944611579179764}",0.57422,0.71937,58.17,4.40e-04,297696
2600,0.17685,"{""ntp"": 0.07008736580610275, ""jepa_pooled"": 0.10676094889640808}",0.57812,0.71542,57.01,3.69e-04,297424
2800,0.16014,"{""ntp"": 0.056190744042396545, ""jepa_pooled"": 0.10394465178251266}",0.59375,0.71146,57.51,3.04e-04,297217
3000,0.16679,"{""ntp"": 0.06498681753873825, ""jepa_pooled"": 0.10180214047431946}",0.65234,0.74308,56.73,2.45e-04,297024
3200,0.15983,"{""ntp"": 0.05903695523738861, ""jepa_pooled"": 0.10079250484704971}",0.67188,0.75099,57.77,1.95e-04,296847
3400,0.15067,"{""ntp"": 0.05096933990716934, ""jepa_pooled"": 0.09970276802778244}",0.64453,0.73123,56.47,1.54e-04,296694
3600,0.15739,"{""ntp"": 0.05962211266160011, ""jepa_pooled"": 0.09776992350816727}",0.65234,0.72727,56.26,1.24e-04,296577
3800,0.15274,"{""ntp"": 0.0551302544772625, ""jepa_pooled"": 0.09761342406272888}",0.62500,0.69960,56.47,1.06e-04,296458
4000,0.15464,"{""ntp"": 0.059406377375125885, ""jepa_pooled"": 0.09523790329694748}",0.63281,0.72332,55.14,1.00e-04,296333
