step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.14248,"{""ntp"": 0.7632457613945007, ""jepa_pooled"": 0.37923136353492737}",0.01172,0.28458,22.34,1.00e-03,262870
400,0.56783,"{""ntp"": 0.19875586032867432, ""jepa_pooled"": 0.36907199025154114}",0.28906,0.52569,31.56,9.94e-04,275368
600,0.50627,"{""ntp"": 0.14593927562236786, ""jepa_pooled"": 0.3603265583515167}",0.33203,0.48221,35.44,9.76e-04,277113
800,0.49435,"{""ntp"": 0.13955706357955933, ""jepa_pooled"": 0.35479557514190674}",0.35156,0.49802,38.66,9.46e-04,278235
1000,0.48415,"{""ntp"": 0.13054977357387543, ""jepa_pooled"": 0.353596031665802}",0.41016,0.56522,41.12,9.05e-04,278695
1200,0.46077,"{""ntp"": 0.10026315599679947, ""jepa_pooled"": 0.3605037331581116}",0.42969,0.57708,43.45,8.55e-04,279149
1400,0.47993,"{""ntp"": 0.10320480167865753, ""jepa_pooled"": 0.3767252564430237}",0.43750,0.55336,44.77,7.96e-04,279156
1600,0.50113,"{""ntp"": 0.09169366955757141, ""jepa_pooled"": 0.409438818693161}",0.50000,0.61660,47.03,7.31e-04,279176
1800,0.52978,"{""ntp"": 0.07834621518850327, ""jepa_pooled"": 0.45143672823905945}",0.51953,0.61265,49.14,6.60e-04,279405
2000,0.57999,"{""ntp"": 0.07564838230609894, ""jepa_pooled"": 0.5043410062789917}",0.54297,0.64427,50.49,5.87e-04,279078
2200,0.63059,"{""ntp"": 0.06553100794553757, ""jepa_pooled"": 0.5650606155395508}",0.50781,0.60474,52.07,5.13e-04,279602
2400,0.69075,"{""ntp"": 0.068589948117733, ""jepa_pooled"": 0.6221551299095154}",0.59375,0.67194,52.76,4.40e-04,280112
2600,0.74137,"{""ntp"": 0.05728994682431221, ""jepa_pooled"": 0.684078574180603}",0.62891,0.70356,53.73,3.69e-04,280363
2800,0.79656,"{""ntp"": 0.060949623584747314, ""jepa_pooled"": 0.7356141805648804}",0.61328,0.67589,54.47,3.04e-04,279871
3000,0.84886,"{""ntp"": 0.06065503507852554, ""jepa_pooled"": 0.7882006168365479}",0.62500,0.68379,55.30,2.45e-04,280514
3200,0.88926,"{""ntp"": 0.05440213903784752, ""jepa_pooled"": 0.8348539471626282}",0.64453,0.69960,54.08,1.95e-04,280388
3400,0.92120,"{""ntp"": 0.053826529532670975, ""jepa_pooled"": 0.8673698902130127}",0.63281,0.69565,52.33,1.54e-04,280470
3600,0.94792,"{""ntp"": 0.04534727334976196, ""jepa_pooled"": 0.9025743007659912}",0.62109,0.67194,53.35,1.24e-04,280822
3800,0.99342,"{""ntp"": 0.059231728315353394, ""jepa_pooled"": 0.934184193611145}",0.65625,0.69960,54.64,1.06e-04,280434
4000,1.00906,"{""ntp"": 0.05186657980084419, ""jepa_pooled"": 0.9571956396102905}",0.65234,0.70356,54.46,1.00e-04,280735
