step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.88577,"{""ntp"": 0.8330013751983643, ""jepa_pooled"": 0.05276917293667793}",0.00391,0.30196,23.45,1.00e-03,197037
400,0.24561,"{""ntp"": 0.17785462737083435, ""jepa_pooled"": 0.0677557960152626}",0.20312,0.48627,29.61,9.94e-04,199553
600,0.23253,"{""ntp"": 0.1442832350730896, ""jepa_pooled"": 0.08824323862791061}",0.30859,0.54510,33.23,9.76e-04,201304
800,0.23712,"{""ntp"": 0.1444801390171051, ""jepa_pooled"": 0.09264278411865234}",0.31250,0.56863,34.14,9.46e-04,202680
1000,0.21188,"{""ntp"": 0.12153789401054382, ""jepa_pooled"": 0.09034442156553268}",0.38281,0.60000,34.70,9.05e-04,203830
1200,0.21110,"{""ntp"": 0.12585975229740143, ""jepa_pooled"": 0.08523976802825928}",0.39453,0.56863,35.16,8.55e-04,204607
1400,0.17438,"{""ntp"": 0.09533620625734329, ""jepa_pooled"": 0.07904430478811264}",0.42188,0.56471,35.51,7.96e-04,204966
1600,0.16375,"{""ntp"": 0.09238608926534653, ""jepa_pooled"": 0.07135895639657974}",0.42969,0.61176,35.91,7.31e-04,205375
1800,0.15738,"{""ntp"": 0.09012877941131592, ""jepa_pooled"": 0.06724660098552704}",0.42969,0.60000,36.59,6.60e-04,205904
2000,0.13808,"{""ntp"": 0.07463309913873672, ""jepa_pooled"": 0.06344465911388397}",0.46875,0.61176,36.26,5.87e-04,206303
2200,0.13892,"{""ntp"": 0.0795818492770195, ""jepa_pooled"": 0.059334322810173035}",0.51172,0.63137,37.19,5.13e-04,206523
2400,0.12968,"{""ntp"": 0.07075032591819763, ""jepa_pooled"": 0.058925826102495193}",0.48438,0.61569,37.63,4.40e-04,206698
2600,0.13018,"{""ntp"": 0.07249864935874939, ""jepa_pooled"": 0.05767703801393509}",0.51172,0.62745,36.89,3.69e-04,207036
2800,0.11929,"{""ntp"": 0.06260602176189423, ""jepa_pooled"": 0.056682802736759186}",0.57812,0.69412,37.12,3.04e-04,207550
3000,0.12330,"{""ntp"": 0.06751333177089691, ""jepa_pooled"": 0.05578554421663284}",0.62891,0.72549,37.20,2.45e-04,207723
3200,0.12088,"{""ntp"": 0.06527718901634216, ""jepa_pooled"": 0.05560339614748955}",0.62109,0.71765,38.02,1.95e-04,207802
3400,0.11098,"{""ntp"": 0.05546540766954422, ""jepa_pooled"": 0.05551733076572418}",0.63281,0.73333,36.90,1.54e-04,209240
3600,0.09765,"{""ntp"": 0.04321259260177612, ""jepa_pooled"": 0.05443641170859337}",0.63281,0.72549,37.14,1.24e-04,211839
3800,0.11143,"{""ntp"": 0.057886455208063126, ""jepa_pooled"": 0.05354379117488861}",0.64062,0.73333,37.54,1.06e-04,214252
4000,0.10784,"{""ntp"": 0.054448023438453674, ""jepa_pooled"": 0.05339484661817551}",0.68359,0.75686,37.06,1.00e-04,216452
