step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.85135,"{""ntp"": 0.8252326846122742, ""jepa_pooled"": 0.026119593530893326}",0.00000,0.21739,25.45,1.00e-03,260006
400,0.19813,"{""ntp"": 0.17897215485572815, ""jepa_pooled"": 0.019159970805048943}",0.26562,0.49407,34.85,9.94e-04,270208
600,0.16901,"{""ntp"": 0.15013845264911652, ""jepa_pooled"": 0.01887381449341774}",0.28906,0.51383,37.17,9.76e-04,273883
800,0.15715,"{""ntp"": 0.14042501151561737, ""jepa_pooled"": 0.01672433130443096}",0.28906,0.53755,37.88,9.46e-04,275785
1000,0.13188,"{""ntp"": 0.11486292630434036, ""jepa_pooled"": 0.017013033851981163}",0.40234,0.58893,38.71,9.05e-04,276917
1200,0.11532,"{""ntp"": 0.10099074989557266, ""jepa_pooled"": 0.014328076504170895}",0.35547,0.52569,38.73,8.55e-04,277687
1400,0.12215,"{""ntp"": 0.10556633025407791, ""jepa_pooled"": 0.01658480055630207}",0.39062,0.56126,39.72,7.96e-04,278310
1600,0.11211,"{""ntp"": 0.09718073904514313, ""jepa_pooled"": 0.014931281097233295}",0.41016,0.56522,39.59,7.31e-04,278680
1800,0.10549,"{""ntp"": 0.08995949476957321, ""jepa_pooled"": 0.015526541508734226}",0.43359,0.58498,39.04,6.60e-04,278888
2000,0.10032,"{""ntp"": 0.0854482352733612, ""jepa_pooled"": 0.01487631443887949}",0.44531,0.66403,37.92,5.87e-04,279032
2200,0.09416,"{""ntp"": 0.07924053817987442, ""jepa_pooled"": 0.01491602323949337}",0.50781,0.70751,37.81,5.13e-04,279180
2400,0.08718,"{""ntp"": 0.07245764881372452, ""jepa_pooled"": 0.014725098386406898}",0.48438,0.64822,36.95,4.40e-04,279328
2600,0.09191,"{""ntp"": 0.07825428247451782, ""jepa_pooled"": 0.013654437847435474}",0.45703,0.62451,37.01,3.69e-04,279452
2800,0.08587,"{""ntp"": 0.07135086506605148, ""jepa_pooled"": 0.014522425830364227}",0.53906,0.68775,36.40,3.04e-04,279524
3000,0.08001,"{""ntp"": 0.06590192764997482, ""jepa_pooled"": 0.014103222638368607}",0.56641,0.72727,36.39,2.45e-04,279637
3200,0.07174,"{""ntp"": 0.05903271585702896, ""jepa_pooled"": 0.012708869762718678}",0.58594,0.70751,35.94,1.95e-04,279741
3400,0.06964,"{""ntp"": 0.057520218193531036, ""jepa_pooled"": 0.01212177611887455}",0.64062,0.74704,36.33,1.54e-04,279853
3600,0.07322,"{""ntp"": 0.06109749898314476, ""jepa_pooled"": 0.012124461121857166}",0.62500,0.73518,35.55,1.24e-04,279940
3800,0.07291,"{""ntp"": 0.06253393739461899, ""jepa_pooled"": 0.010378331877291203}",0.59766,0.68379,35.09,1.06e-04,279984
4000,0.07743,"{""ntp"": 0.0664818063378334, ""jepa_pooled"": 0.010944331996142864}",0.58594,0.69960,35.22,1.00e-04,281394
