step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.60476,"{""ntp"": 2.227106809616089, ""backchain"": 1.3776540756225586, ""bc_g"": 2.595555543899536, ""bc_a"": 0.15975268185138702}",0.00000,0.04688,6.04,1.00e-03,165650
400,3.41134,"{""ntp"": 2.092244863510132, ""backchain"": 1.3190908432006836, ""bc_g"": 2.440307855606079, ""bc_a"": 0.19787393510341644}",0.00000,0.03516,10.82,9.94e-04,189558
600,3.26455,"{""ntp"": 2.0027947425842285, ""backchain"": 1.2617523670196533, ""bc_g"": 2.3396151065826416, ""bc_a"": 0.18388959765434265}",0.00000,0.06641,18.49,9.76e-04,199512
800,3.16454,"{""ntp"": 1.9568487405776978, ""backchain"": 1.2076902389526367, ""bc_g"": 2.277864933013916, ""bc_a"": 0.13751550018787384}",0.00000,0.07422,18.14,9.46e-04,204773
1000,3.09852,"{""ntp"": 1.9259299039840698, ""backchain"": 1.1725852489471436, ""bc_g"": 2.2262635231018066, ""bc_a"": 0.1189068853855133}",0.00000,0.05469,19.50,9.05e-04,208252
1200,3.06475,"{""ntp"": 1.9010937213897705, ""backchain"": 1.163651704788208, ""bc_g"": 2.219180107116699, ""bc_a"": 0.10812333971261978}",0.00000,0.05078,11.00,8.55e-04,210529
1400,3.00165,"{""ntp"": 1.863844633102417, ""backchain"": 1.1378092765808105, ""bc_g"": 2.1763055324554443, ""bc_a"": 0.09931299090385437}",0.00000,0.06250,4.84,7.96e-04,212131
1600,2.93099,"{""ntp"": 1.823330044746399, ""backchain"": 1.1076616048812866, ""bc_g"": 2.1279070377349854, ""bc_a"": 0.08741609007120132}",0.00000,0.07422,4.81,7.31e-04,213522
1800,2.90297,"{""ntp"": 1.8126784563064575, ""backchain"": 1.0902904272079468, ""bc_g"": 2.094923973083496, ""bc_a"": 0.08565676957368851}",0.00000,0.08594,5.37,6.60e-04,214520
2000,1.42281,"{""ntp"": 0.7536731362342834, ""backchain"": 0.669133186340332, ""bc_g"": 1.1980664730072021, ""bc_a"": 0.14019988477230072}",0.07812,0.13672,4.22,5.87e-04,215317
2200,0.52459,"{""ntp"": 0.41531631350517273, ""backchain"": 0.10927321016788483, ""bc_g"": 0.08320212364196777, ""bc_a"": 0.13534429669380188}",0.19141,0.21094,3.33,5.13e-04,215913
2400,0.44384,"{""ntp"": 0.37965503334999084, ""backchain"": 0.06418433785438538, ""bc_g"": 0.019636845216155052, ""bc_a"": 0.10873183608055115}",0.23828,0.23828,3.16,4.40e-04,216483
2600,0.37644,"{""ntp"": 0.327873170375824, ""backchain"": 0.04856470227241516, ""bc_g"": 0.006017487961798906, ""bc_a"": 0.0911119133234024}",0.16797,0.16797,2.90,3.69e-04,216931
2800,0.34971,"{""ntp"": 0.30823153257369995, ""backchain"": 0.04148189350962639, ""bc_g"": 0.004110969137400389, ""bc_a"": 0.0788528174161911}",0.18750,0.18750,3.20,3.04e-04,217255
3000,0.34705,"{""ntp"": 0.30961066484451294, ""backchain"": 0.03744235634803772, ""bc_g"": 0.000709491956513375, ""bc_a"": 0.07417522370815277}",0.23438,0.23828,2.74,2.45e-04,217660
3200,0.33823,"{""ntp"": 0.30233925580978394, ""backchain"": 0.035890933126211166, ""bc_g"": 0.002621768042445183, ""bc_a"": 0.069160096347332}",0.19141,0.19141,2.96,1.95e-04,218026
3400,0.32966,"{""ntp"": 0.29764747619628906, ""backchain"": 0.03201683610677719, ""bc_g"": 0.0034571168944239616, ""bc_a"": 0.060576558113098145}",0.20312,0.20312,2.79,1.54e-04,218325
3600,0.30725,"{""ntp"": 0.279378205537796, ""backchain"": 0.027873147279024124, ""bc_g"": 2.7582927941693924e-05, ""bc_a"": 0.055718712508678436}",0.22266,0.22266,2.83,1.24e-04,218525
3800,0.30647,"{""ntp"": 0.28000879287719727, ""backchain"": 0.02646501362323761, ""bc_g"": 3.4489432437112555e-05, ""bc_a"": 0.05289553850889206}",0.21875,0.21875,2.77,1.06e-04,218760
4000,0.30745,"{""ntp"": 0.2833167612552643, ""backchain"": 0.02413010410964489, ""bc_g"": 1.9647233784780838e-05, ""bc_a"": 0.04824056103825569}",0.19141,0.19141,2.46,1.00e-04,218986
