step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.03903,"{""ntp"": 0.9269561171531677, ""jepa_pooled"": 0.11207731813192368}",0.00000,0.35686,25.97,1.00e-03,181047
400,0.31487,"{""ntp"": 0.21258172392845154, ""jepa_pooled"": 0.1022886410355568}",0.25781,0.53333,35.19,9.94e-04,186298
600,0.21064,"{""ntp"": 0.15078867971897125, ""jepa_pooled"": 0.059849437326192856}",0.30859,0.58039,33.58,9.76e-04,188112
800,0.20467,"{""ntp"": 0.14969544112682343, ""jepa_pooled"": 0.054975416511297226}",0.32031,0.55686,33.39,9.46e-04,189010
1000,0.17133,"{""ntp"": 0.12113451957702637, ""jepa_pooled"": 0.05019338056445122}",0.34375,0.51373,34.00,9.05e-04,189707
1200,0.15128,"{""ntp"": 0.11142833530902863, ""jepa_pooled"": 0.03985237330198288}",0.41406,0.55686,26.81,8.55e-04,190226
1400,0.14708,"{""ntp"": 0.09659026563167572, ""jepa_pooled"": 0.05049290135502815}",0.40234,0.57255,29.21,7.96e-04,190469
1600,0.13591,"{""ntp"": 0.10089727491140366, ""jepa_pooled"": 0.03501756489276886}",0.42188,0.55294,29.27,7.31e-04,190696
1800,0.13692,"{""ntp"": 0.09067931771278381, ""jepa_pooled"": 0.04624110087752342}",0.43750,0.56863,30.59,6.60e-04,190826
2000,0.14868,"{""ntp"": 0.08866982161998749, ""jepa_pooled"": 0.060009729117155075}",0.43750,0.57647,38.01,5.87e-04,190912
2200,0.12541,"{""ntp"": 0.08435745537281036, ""jepa_pooled"": 0.04105738550424576}",0.46484,0.59608,30.29,5.13e-04,191145
2400,0.11342,"{""ntp"": 0.07343393564224243, ""jepa_pooled"": 0.03998639062047005}",0.45312,0.58824,23.49,4.40e-04,191160
2600,0.09194,"{""ntp"": 0.06797143071889877, ""jepa_pooled"": 0.023971041664481163}",0.50781,0.61176,19.13,3.69e-04,191187
2800,0.10660,"{""ntp"": 0.08112221211194992, ""jepa_pooled"": 0.025480488315224648}",0.52734,0.62745,31.81,3.04e-04,192397
3000,0.09706,"{""ntp"": 0.07375917583703995, ""jepa_pooled"": 0.02329946495592594}",0.52344,0.61176,31.65,2.45e-04,193414
3200,0.09826,"{""ntp"": 0.06745949387550354, ""jepa_pooled"": 0.030800942331552505}",0.51953,0.63529,32.28,1.95e-04,194298
3400,0.08963,"{""ntp"": 0.06851933151483536, ""jepa_pooled"": 0.021112898364663124}",0.57812,0.67451,26.97,1.54e-04,195109
3600,0.07918,"{""ntp"": 0.05425495281815529, ""jepa_pooled"": 0.024922404438257217}",0.55859,0.67059,29.48,1.24e-04,194958
3800,0.09399,"{""ntp"": 0.06396546214818954, ""jepa_pooled"": 0.030026884749531746}",0.58594,0.67843,32.38,1.06e-04,194788
4000,0.09188,"{""ntp"": 0.05555826425552368, ""jepa_pooled"": 0.036325063556432724}",0.60547,0.69804,36.81,1.00e-04,194618
