step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.58405,"{""ntp"": 1.0946718454360962, ""jepa_pooled"": 1.4893789291381836}",0.00000,0.08696,44.77,1.00e-03,258688
400,1.26729,"{""ntp"": 0.32545027136802673, ""jepa_pooled"": 0.9418372511863708}",0.11719,0.49012,53.76,9.94e-04,271411
600,0.95101,"{""ntp"": 0.17385004460811615, ""jepa_pooled"": 0.7771573662757874}",0.28516,0.51779,58.55,9.76e-04,275135
800,0.79138,"{""ntp"": 0.14264144003391266, ""jepa_pooled"": 0.6487353444099426}",0.33203,0.55731,61.61,9.46e-04,277715
1000,0.71949,"{""ntp"": 0.10308807343244553, ""jepa_pooled"": 0.6164017915725708}",0.44922,0.63636,64.53,9.05e-04,279180
1200,0.69700,"{""ntp"": 0.1016421690583229, ""jepa_pooled"": 0.5953612327575684}",0.46875,0.61660,62.06,8.55e-04,280189
1400,0.67603,"{""ntp"": 0.09722962975502014, ""jepa_pooled"": 0.5788040161132812}",0.45703,0.63636,66.34,7.96e-04,280889
1600,0.67230,"{""ntp"": 0.08607860654592514, ""jepa_pooled"": 0.586219310760498}",0.53125,0.64822,66.54,7.31e-04,281445
1800,0.66778,"{""ntp"": 0.08135142177343369, ""jepa_pooled"": 0.586430549621582}",0.54688,0.67589,67.88,6.60e-04,281924
2000,0.64161,"{""ntp"": 0.0711584985256195, ""jepa_pooled"": 0.5704538822174072}",0.57031,0.69565,66.21,5.87e-04,282245
2200,0.65136,"{""ntp"": 0.0650375485420227, ""jepa_pooled"": 0.5863195061683655}",0.62500,0.75494,69.16,5.13e-04,282130
2400,0.64168,"{""ntp"": 0.053839173167943954, ""jepa_pooled"": 0.5878373980522156}",0.57031,0.71937,67.76,4.40e-04,282283
2600,0.65122,"{""ntp"": 0.059884678572416306, ""jepa_pooled"": 0.5913400650024414}",0.61328,0.70751,66.85,3.69e-04,282498
2800,0.63417,"{""ntp"": 0.05130917578935623, ""jepa_pooled"": 0.5828598141670227}",0.64844,0.73518,64.09,3.04e-04,282651
3000,0.65519,"{""ntp"": 0.05915066599845886, ""jepa_pooled"": 0.5960385799407959}",0.61328,0.69960,64.76,2.45e-04,282815
3200,0.64577,"{""ntp"": 0.054163750261068344, ""jepa_pooled"": 0.5916041731834412}",0.66797,0.74704,63.23,1.95e-04,283045
3400,0.64905,"{""ntp"": 0.04875008389353752, ""jepa_pooled"": 0.6002969741821289}",0.68359,0.74308,61.61,1.54e-04,283486
3600,0.65571,"{""ntp"": 0.048379670828580856, ""jepa_pooled"": 0.6073330640792847}",0.67578,0.74308,60.39,1.24e-04,285296
3800,0.67159,"{""ntp"": 0.050611525774002075, ""jepa_pooled"": 0.6209826469421387}",0.66016,0.70356,60.32,1.06e-04,285150
4000,0.66109,"{""ntp"": 0.051050763577222824, ""jepa_pooled"": 0.6100391745567322}",0.68359,0.75099,59.79,1.00e-04,285021
