step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.39019,"{""ntp"": 1.101623773574829, ""mtp"": 1.2885644435882568}",0.00000,0.03162,21.40,1.00e-03,325170
400,1.45340,"{""ntp"": 0.31429266929626465, ""mtp"": 1.1391072273254395}",0.12109,0.45850,32.44,9.94e-04,327553
600,1.24566,"{""ntp"": 0.20008356869220734, ""mtp"": 1.0455771684646606}",0.21484,0.50593,41.73,9.76e-04,314608
800,1.06729,"{""ntp"": 0.12951286137104034, ""mtp"": 0.9377787709236145}",0.35156,0.50198,47.43,9.46e-04,310500
1000,0.95314,"{""ntp"": 0.10436926782131195, ""mtp"": 0.8487750887870789}",0.50000,0.62055,51.59,9.05e-04,306596
1200,0.87659,"{""ntp"": 0.08286808431148529, ""mtp"": 0.7937233448028564}",0.47266,0.60079,54.59,8.55e-04,304533
1400,0.81067,"{""ntp"": 0.07977942377328873, ""mtp"": 0.7308932542800903}",0.55469,0.67589,55.74,7.96e-04,302925
1600,0.77387,"{""ntp"": 0.07554016262292862, ""mtp"": 0.6983344554901123}",0.62500,0.74308,54.33,7.31e-04,301733
1800,0.71028,"{""ntp"": 0.06725195050239563, ""mtp"": 0.6430288553237915}",0.64453,0.73913,57.44,6.60e-04,300866
2000,0.67044,"{""ntp"": 0.06127247214317322, ""mtp"": 0.609163761138916}",0.64453,0.75889,53.73,5.87e-04,300156
2200,0.61260,"{""ntp"": 0.056825265288352966, ""mtp"": 0.555778443813324}",0.68750,0.79051,49.34,5.13e-04,299551
2400,0.55158,"{""ntp"": 0.04098556935787201, ""mtp"": 0.5105904340744019}",0.70703,0.78261,50.56,4.40e-04,299025
2600,0.60430,"{""ntp"": 0.057788096368312836, ""mtp"": 0.5465147495269775}",0.75000,0.82213,50.46,3.69e-04,298535
2800,0.51990,"{""ntp"": 0.04320935532450676, ""mtp"": 0.476689875125885}",0.72266,0.80237,48.65,3.04e-04,298147
3000,0.50210,"{""ntp"": 0.04111310467123985, ""mtp"": 0.46098941564559937}",0.77734,0.83004,48.91,2.45e-04,297863
3200,0.51255,"{""ntp"": 0.038816697895526886, ""mtp"": 0.47373712062835693}",0.77734,0.83004,49.56,1.95e-04,298912
3400,0.46351,"{""ntp"": 0.03175536170601845, ""mtp"": 0.4317570626735687}",0.76172,0.80632,47.45,1.54e-04,300750
3600,0.47969,"{""ntp"": 0.035312965512275696, ""mtp"": 0.44437241554260254}",0.79688,0.84190,48.92,1.24e-04,302622
3800,0.47943,"{""ntp"": 0.027479294687509537, ""mtp"": 0.45195066928863525}",0.78906,0.84190,47.44,1.06e-04,303902
4000,0.46771,"{""ntp"": 0.034084171056747437, ""mtp"": 0.4336215555667877}",0.79297,0.83794,46.99,1.00e-04,306391
