step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,4.06083,"{""ntp"": 1.6041957139968872, ""jepa_pooled"": 2.4566354751586914}",0.00000,0.00391,53.07,1.00e-03,219864
400,2.74193,"{""ntp"": 1.1938556432724, ""jepa_pooled"": 1.5480700731277466}",0.00000,0.00391,52.58,9.94e-04,220757
600,2.20882,"{""ntp"": 1.0781675577163696, ""jepa_pooled"": 1.1306571960449219}",0.00000,0.00391,67.09,9.76e-04,221012
800,1.87255,"{""ntp"": 0.9831896424293518, ""jepa_pooled"": 0.8893581628799438}",0.00000,0.16406,67.95,9.46e-04,221186
1000,1.66268,"{""ntp"": 0.9030532240867615, ""jepa_pooled"": 0.7596309185028076}",0.00000,0.25000,76.18,9.05e-04,221276
1200,1.52970,"{""ntp"": 0.8746473789215088, ""jepa_pooled"": 0.6550499796867371}",0.00000,0.25391,77.35,8.55e-04,221350
1400,1.39782,"{""ntp"": 0.8473976850509644, ""jepa_pooled"": 0.5504199862480164}",0.00000,0.24219,78.89,7.96e-04,221396
1600,1.30448,"{""ntp"": 0.8012774586677551, ""jepa_pooled"": 0.5032001733779907}",0.00000,0.28125,82.20,7.31e-04,221419
1800,1.22793,"{""ntp"": 0.7544312477111816, ""jepa_pooled"": 0.4734966456890106}",0.00000,0.32031,82.93,6.60e-04,221449
2000,1.16371,"{""ntp"": 0.7333744168281555, ""jepa_pooled"": 0.43033552169799805}",0.00000,0.30469,80.80,5.87e-04,221474
2200,1.10885,"{""ntp"": 0.705329418182373, ""jepa_pooled"": 0.4035170376300812}",0.00000,0.29297,84.46,5.13e-04,221499
2400,1.07646,"{""ntp"": 0.6820603609085083, ""jepa_pooled"": 0.39440447092056274}",0.00000,0.33594,83.21,4.40e-04,221519
2600,1.03395,"{""ntp"": 0.6723479628562927, ""jepa_pooled"": 0.3615993857383728}",0.00000,0.30469,81.51,3.69e-04,221536
2800,0.97761,"{""ntp"": 0.6393613815307617, ""jepa_pooled"": 0.33824658393859863}",0.00000,0.32031,82.36,3.04e-04,221540
3000,0.98166,"{""ntp"": 0.6390807032585144, ""jepa_pooled"": 0.34257739782333374}",0.00000,0.27344,80.75,2.45e-04,221549
3200,0.94976,"{""ntp"": 0.6487828493118286, ""jepa_pooled"": 0.300981730222702}",0.00000,0.27734,79.91,1.95e-04,221560
3400,0.94135,"{""ntp"": 0.6338005661964417, ""jepa_pooled"": 0.30754590034484863}",0.00000,0.30469,79.17,1.54e-04,221564
3600,0.93902,"{""ntp"": 0.6286648511886597, ""jepa_pooled"": 0.31035804748535156}",0.00000,0.32812,76.00,1.24e-04,221569
3800,0.92587,"{""ntp"": 0.6092226505279541, ""jepa_pooled"": 0.3166515827178955}",0.00000,0.30078,76.18,1.06e-04,221575
4000,0.92123,"{""ntp"": 0.6155903935432434, ""jepa_pooled"": 0.30564188957214355}",0.00000,0.35547,75.97,1.00e-04,221595
