step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,5.96813,"{""ntp"": 2.0603277683258057, ""backchain"": 3.907804489135742, ""bc_g"": 2.402860641479492, ""bc_m"": 3.3040621280670166, ""bc_a"": 2.1086864471435547}",0.00000,0.03906,18.06,9.99e-04,133947
800,3.87530,"{""ntp"": 0.7741582989692688, ""backchain"": 3.1011459827423096, ""bc_g"": 1.5312601327896118, ""bc_m"": 3.0383107662200928, ""bc_a"": 1.632720947265625}",0.10156,0.17969,14.08,9.94e-04,139420
1200,2.23806,"{""ntp"": 0.35053321719169617, ""backchain"": 1.887526512145996, ""bc_g"": 0.007660205010324717, ""bc_m"": 2.823432683944702, ""bc_a"": 0.9439600706100464}",0.25781,0.25781,4.99,9.84e-04,143422
1600,1.85140,"{""ntp"": 0.28840965032577515, ""backchain"": 1.5629899501800537, ""bc_g"": 0.00295181549154222, ""bc_m"": 2.3009445667266846, ""bc_a"": 0.822083592414856}",0.21484,0.21484,2.74,9.69e-04,147572
2000,1.72578,"{""ntp"": 0.2963027358055115, ""backchain"": 1.4294780492782593, ""bc_g"": 0.003491346724331379, ""bc_m"": 2.1339147090911865, ""bc_a"": 0.7215499877929688}",0.23047,0.23047,1.95,9.49e-04,145858
2400,1.66683,"{""ntp"": 0.27431753277778625, ""backchain"": 1.3925155401229858, ""bc_g"": 0.007826047018170357, ""bc_m"": 2.016725540161133, ""bc_a"": 0.7604793906211853}",0.23438,0.23438,1.67,9.25e-04,146416
2800,1.62382,"{""ntp"": 0.2647465765476227, ""backchain"": 1.3590704202651978, ""bc_g"": 0.0021485371980816126, ""bc_m"": 1.8556076288223267, ""bc_a"": 0.8603847622871399}",0.21875,0.21875,1.53,8.96e-04,145438
3200,1.63207,"{""ntp"": 0.2510215640068054, ""backchain"": 1.3810501098632812, ""bc_g"": 0.0012753187911584973, ""bc_m"": 1.8435490131378174, ""bc_a"": 0.9172760248184204}",0.17969,0.17969,1.52,8.64e-04,148803
3600,1.59623,"{""ntp"": 0.24169567227363586, ""backchain"": 1.354537010192871, ""bc_g"": 0.0007423244533129036, ""bc_m"": 1.7658722400665283, ""bc_a"": 0.9424595236778259}",0.22266,0.22266,1.45,8.28e-04,149563
4000,1.57105,"{""ntp"": 0.25183171033859253, ""backchain"": 1.319220781326294, ""bc_g"": 0.0022396324202418327, ""bc_m"": 1.6690040826797485, ""bc_a"": 0.9671980142593384}",0.19141,0.19141,1.44,7.89e-04,148487
4400,1.51759,"{""ntp"": 0.25070804357528687, ""backchain"": 1.266878366470337, ""bc_g"": 0.0006014981190674007, ""bc_m"": 1.5251449346542358, ""bc_a"": 1.0080103874206543}",0.16797,0.16797,1.36,7.47e-04,147747
4800,1.50785,"{""ntp"": 0.24054929614067078, ""backchain"": 1.2673044204711914, ""bc_g"": 0.001202728133648634, ""bc_m"": 1.4769408702850342, ""bc_a"": 1.0564653873443604}",0.19141,0.19141,1.37,7.03e-04,146752
5200,1.49964,"{""ntp"": 0.23991011083126068, ""backchain"": 1.2597304582595825, ""bc_g"": 0.00045692306593991816, ""bc_m"": 1.4261784553527832, ""bc_a"": 1.0928255319595337}",0.19531,0.19531,1.33,6.57e-04,145785
5600,1.51912,"{""ntp"": 0.24538834393024445, ""backchain"": 1.2737349271774292, ""bc_g"": 0.00032302370527759194, ""bc_m"": 1.3890076875686646, ""bc_a"": 1.1581391096115112}",0.14062,0.14062,1.36,6.10e-04,145007
6000,1.52903,"{""ntp"": 0.24250204861164093, ""backchain"": 1.2865269184112549, ""bc_g"": 0.0004433394642546773, ""bc_m"": 1.3485629558563232, ""bc_a"": 1.2240476608276367}",0.19531,0.19531,1.34,5.62e-04,144312
6400,1.53783,"{""ntp"": 0.23755131661891937, ""backchain"": 1.30027437210083, ""bc_g"": 0.00035102138645015657, ""bc_m"": 1.3273200988769531, ""bc_a"": 1.27287757396698}",0.25781,0.25781,1.32,5.14e-04,145726
6800,1.57953,"{""ntp"": 0.24292905628681183, ""backchain"": 1.3365989923477173, ""bc_g"": 0.0002753061708062887, ""bc_m"": 1.3255746364593506, ""bc_a"": 1.3473480939865112}",0.20312,0.20312,1.32,4.67e-04,144995
7200,1.58415,"{""ntp"": 0.2382856160402298, ""backchain"": 1.3458647727966309, ""bc_g"": 0.0003435840189922601, ""bc_m"": 1.3066432476043701, ""bc_a"": 1.3847427368164062}",0.15625,0.15625,1.30,4.20e-04,144351
7600,1.59601,"{""ntp"": 0.2401237040758133, ""backchain"": 1.3558815717697144, ""bc_g"": 0.000247114832745865, ""bc_m"": 1.2861289978027344, ""bc_a"": 1.4253870248794556}",0.17188,0.17188,1.31,3.75e-04,143807
8000,1.60857,"{""ntp"": 0.23589250445365906, ""backchain"": 1.3726730346679688, ""bc_g"": 0.0003770597977563739, ""bc_m"": 1.2543152570724487, ""bc_a"": 1.4906537532806396}",0.23438,0.23438,1.28,3.32e-04,143240
8400,1.63712,"{""ntp"": 0.23491762578487396, ""backchain"": 1.402198314666748, ""bc_g"": 0.00028559876955114305, ""bc_m"": 1.2519912719726562, ""bc_a"": 1.5521196126937866}",0.19531,0.19531,1.28,2.91e-04,142624
8800,1.66695,"{""ntp"": 0.23493507504463196, ""backchain"": 1.4320157766342163, ""bc_g"": 0.0002780467038974166, ""bc_m"": 1.226885199546814, ""bc_a"": 1.6368683576583862}",0.18359,0.18359,1.27,2.54e-04,142083
9200,1.65972,"{""ntp"": 0.2337406724691391, ""backchain"": 1.425978660583496, ""bc_g"": 0.00023917735961731523, ""bc_m"": 1.2067466974258423, ""bc_a"": 1.644971489906311}",0.19141,0.19141,1.27,2.19e-04,141710
9600,1.69819,"{""ntp"": 0.23705856502056122, ""backchain"": 1.4611308574676514, ""bc_g"": 0.00019525334937497973, ""bc_m"": 1.2132439613342285, ""bc_a"": 1.70882248878479}",0.17969,0.17969,1.27,1.89e-04,141337
10000,1.71091,"{""ntp"": 0.23499469459056854, ""backchain"": 1.4759151935577393, ""bc_g"": 0.00019559981592465192, ""bc_m"": 1.2048572301864624, ""bc_a"": 1.7467776536941528}",0.18359,0.18359,1.28,1.62e-04,141055
10400,1.71533,"{""ntp"": 0.22963404655456543, ""backchain"": 1.485695481300354, ""bc_g"": 0.00016641909314785153, ""bc_m"": 1.1954888105392456, ""bc_a"": 1.7757357358932495}",0.19922,0.19922,1.26,1.40e-04,140799
10800,1.74667,"{""ntp"": 0.2333887815475464, ""backchain"": 1.513276219367981, ""bc_g"": 0.00020203513849992305, ""bc_m"": 1.2046430110931396, ""bc_a"": 1.8217073678970337}",0.19141,0.19141,1.28,1.23e-04,141331
11200,1.74699,"{""ntp"": 0.23627972602844238, ""backchain"": 1.5107066631317139, ""bc_g"": 0.0001788569352356717, ""bc_m"": 1.194833517074585, ""bc_a"": 1.8264009952545166}",0.17969,0.17969,1.26,1.10e-04,141325
11600,1.75059,"{""ntp"": 0.23379455506801605, ""backchain"": 1.516797661781311, ""bc_g"": 0.00016635406063869596, ""bc_m"": 1.1741358041763306, ""bc_a"": 1.8592932224273682}",0.21875,0.21875,1.26,1.03e-04,141247
12000,1.76465,"{""ntp"": 0.23265855014324188, ""backchain"": 1.5319907665252686, ""bc_g"": 0.00021750137966591865, ""bc_m"": 1.1735366582870483, ""bc_a"": 1.890227198600769}",0.19141,0.19141,1.27,1.00e-04,141083
