step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.99803,"{""ntp"": 0.7608546018600464, ""jepa_pooled"": 0.2371784746646881}",0.01562,0.33202,28.48,1.00e-03,266581
400,0.42230,"{""ntp"": 0.21660485863685608, ""jepa_pooled"": 0.2056913524866104}",0.18750,0.45850,40.31,9.94e-04,279289
600,0.35530,"{""ntp"": 0.15193389356136322, ""jepa_pooled"": 0.20336301624774933}",0.34375,0.57708,45.88,9.76e-04,283929
800,0.33923,"{""ntp"": 0.13299596309661865, ""jepa_pooled"": 0.20623193681240082}",0.40625,0.58103,50.27,9.46e-04,286050
1000,0.32105,"{""ntp"": 0.11280988156795502, ""jepa_pooled"": 0.20823897421360016}",0.43359,0.60474,52.98,9.05e-04,287628
1200,0.29548,"{""ntp"": 0.08614298701286316, ""jepa_pooled"": 0.20933479070663452}",0.46484,0.60474,54.38,8.55e-04,288483
1400,0.30556,"{""ntp"": 0.09441903233528137, ""jepa_pooled"": 0.21113820374011993}",0.45703,0.61660,55.92,7.96e-04,289244
1600,0.30231,"{""ntp"": 0.08991694450378418, ""jepa_pooled"": 0.21239392459392548}",0.51562,0.69565,56.46,7.31e-04,289883
1800,0.29860,"{""ntp"": 0.08624494075775146, ""jepa_pooled"": 0.21235130727291107}",0.50391,0.64032,58.62,6.60e-04,290239
2000,0.27475,"{""ntp"": 0.06664863973855972, ""jepa_pooled"": 0.2081025242805481}",0.57422,0.71937,58.49,5.87e-04,290545
2200,0.27819,"{""ntp"": 0.06755926460027695, ""jepa_pooled"": 0.2106318324804306}",0.58203,0.72727,58.53,5.13e-04,290833
2400,0.27168,"{""ntp"": 0.06344401836395264, ""jepa_pooled"": 0.20823313295841217}",0.55859,0.69565,59.23,4.40e-04,291615
2600,0.27418,"{""ntp"": 0.06673691421747208, ""jepa_pooled"": 0.2074396163225174}",0.57031,0.71146,59.30,3.69e-04,291754
2800,0.27021,"{""ntp"": 0.06439480185508728, ""jepa_pooled"": 0.2058132141828537}",0.58984,0.70356,59.59,3.04e-04,291891
3000,0.26470,"{""ntp"": 0.061528824269771576, ""jepa_pooled"": 0.20316970348358154}",0.67578,0.75494,59.59,2.45e-04,291922
3200,0.26351,"{""ntp"": 0.05903194472193718, ""jepa_pooled"": 0.20448298752307892}",0.67188,0.75889,60.60,1.95e-04,292059
3400,0.25619,"{""ntp"": 0.05308206006884575, ""jepa_pooled"": 0.20310859382152557}",0.64844,0.73123,60.00,1.54e-04,292066
3600,0.26352,"{""ntp"": 0.05832463130354881, ""jepa_pooled"": 0.2051934003829956}",0.66797,0.75099,59.76,1.24e-04,292106
3800,0.25847,"{""ntp"": 0.053728412836790085, ""jepa_pooled"": 0.2047414779663086}",0.67578,0.73518,59.27,1.06e-04,292165
4000,0.25933,"{""ntp"": 0.05576641857624054, ""jepa_pooled"": 0.20356667041778564}",0.66797,0.75889,58.79,1.00e-04,292147
